[[ 0.13201362  0.86798644]]
[[ 0.11166776  0.88833219]]
[[ 0.28418583  0.71581417]]
[[ 0.03022706  0.96977299]]
[[ 0.11210918  0.88789082]]
[[ 0.11743741  0.88256258]]
[[ 0.1399484   0.86005163]]
[[ 0.06476172  0.9352383 ]]
[[ 0.12358718  0.87641281]]
[[ 0.11628537  0.88371462]]
[[ 0.06136348  0.93863654]]
[[ 0.1270308   0.87296921]]
[[ 0.03423296  0.96576703]]
[[ 0.11370036  0.88629961]]
[[ 0.11102505  0.88897496]]
[[ 0.18065256  0.81934744]]
[[ 0.23994571  0.76005429]]
[[ 0.24254209  0.75745791]]
[[ 0.2982212   0.70177883]]
[[ 0.30250421  0.69749582]]
[[ 0.3304866  0.6695134]]
[[ 0.11494679  0.88505322]]
[[ 0.10270825  0.89729172]]
[[ 0.1191001   0.88089991]]
[[ 0.11559358  0.88440639]]
[[ 0.11442848  0.88557148]]
[[ 0.33201995  0.66798002]]
[[ 0.13047381  0.86952621]]
[[ 0.31013653  0.68986338]]
[[ 0.0418311   0.95816892]]
[[ 0.43565148  0.56434858]]
[[ 0.07547992  0.92452008]]
[[ 0.06805458  0.93194544]]
[[ 0.30520791  0.69479203]]
[[ 0.44669345  0.55330658]]
[[ 0.07163625  0.9283638 ]]
[[ 0.31963965  0.68036032]]
[[ 0.3039732  0.6960268]]
[[ 0.15633495  0.84366506]]
[[ 0.25700065  0.74299932]]
[[ 0.02061765  0.9793824 ]]
[[ 0.56309247  0.43690747]]
[[ 0.30666032  0.69333971]]
[[ 0.30379108  0.69620889]]
[[ 0.11562231  0.88437766]]
[[ 0.11774275  0.88225728]]
[[ 0.11067473  0.88932532]]
[[ 0.29596591  0.70403409]]
[[ 0.11644103  0.88355899]]
[[ 0.11458756  0.8854124 ]]
[[ 0.11495249  0.88504755]]
[[ 0.31118271  0.68881732]]
[[ 0.11334283  0.88665712]]
[[ 0.10984243  0.89015758]]
[[ 0.26343527  0.7365647 ]]
[[ 0.30933046  0.69066954]]
