[[ 0.19924031  0.80075967]]
[[ 0.11554392  0.8844561 ]]
[[ 0.44669345  0.55330658]]
[[ 0.12514101  0.87485898]]
[[ 0.1985651   0.80143493]]
[[ 0.13531156  0.86468846]]
[[ 0.09930935  0.90069067]]
[[ 0.42526138  0.57473856]]
[[ 0.08503339  0.91496664]]
[[ 0.13650608  0.86349386]]
[[ 0.04943891  0.95056105]]
[[ 0.08114216  0.91885787]]
[[ 0.20391239  0.79608762]]
[[ 0.10820469  0.89179528]]
[[ 0.09306645  0.90693361]]
[[ 0.28418583  0.71581417]]
[[ 0.1078531   0.89214689]]
[[ 0.07302788  0.92697209]]
[[ 0.04148997  0.9585101 ]]
[[ 0.21759361  0.78240645]]
[[ 0.07213186  0.92786813]]
[[ 0.03679995  0.96320009]]
[[ 0.11041719  0.88958287]]
[[ 0.20474479  0.79525518]]
[[ 0.24186395  0.75813609]]
[[ 0.19176941  0.80823064]]
[[ 0.30376175  0.69623828]]
[[ 0.17869699  0.82130301]]
[[ 0.13612281  0.86387724]]
[[ 0.21643178  0.7835682 ]]
[[ 0.75567734  0.2443226 ]]
[[ 0.17732882  0.82267123]]
[[ 0.2120396   0.78796047]]
[[ 0.31857303  0.681427  ]]
[[ 0.39325267  0.60674733]]
[[ 0.21050107  0.78949898]]
[[ 0.00587727  0.99412268]]
[[ 0.30250421  0.69749582]]
[[ 0.60052896  0.39947098]]
[[ 0.11137395  0.8886261 ]]
[[ 0.46093467  0.5390653 ]]
[[ 0.14135604  0.85864395]]
[[ 0.10070908  0.89929092]]
[[ 0.1467654   0.85323459]]
[[ 0.06813387  0.93186617]]
[[ 0.87736344  0.12263653]]
[[ 0.91673565  0.08326439]]
[[ 0.78259218  0.21740784]]
[[ 0.33552787  0.66447222]]
[[ 0.35272783  0.64727211]]
[[ 0.13660558  0.86339444]]
[[ 0.4279305   0.57206953]]
[[ 0.02622641  0.97377366]]
[[ 0.47375703  0.52624297]]
[[ 0.0931946  0.9068054]]
[[ 0.19653401  0.80346602]]
[[ 0.43197227  0.56802768]]
[[ 0.40447912  0.59552091]]
[[ 0.91770947  0.08229049]]
[[ 0.15126573  0.84873432]]
[[ 0.09024211  0.90975785]]
[[ 0.14534883  0.85465115]]
[[ 0.22438104  0.77561897]]
[[ 0.80103725  0.19896275]]
[[ 0.09112781  0.90887225]]
[[ 0.0919368   0.90806323]]
[[ 0.19688594  0.80311406]]
[[ 0.30620143  0.69379854]]
[[ 0.41776365  0.58223629]]
[[ 0.11665022  0.88334984]]
[[ 0.56444234  0.43555766]]
[[ 0.30520791  0.69479203]]
[[ 0.31963965  0.68036032]]
[[ 0.18577303  0.81422693]]
[[ 0.12563114  0.87436885]]
[[ 0.16727084  0.83272916]]
[[ 0.18756704  0.812433  ]]
[[ 0.14899559  0.85100436]]
[[ 0.1607375   0.83926249]]
[[ 0.31894216  0.68105781]]
[[ 0.21930686  0.78069317]]
[[ 0.13758539  0.86241466]]
[[ 0.10525914  0.89474088]]
[[ 0.19827279  0.80172718]]
[[ 0.20573127  0.79426873]]
[[ 0.40549359  0.59450644]]
[[ 0.38571626  0.61428374]]
[[ 0.38502383  0.61497617]]
[[ 0.20561869  0.79438132]]
[[ 0.04904834  0.95095164]]
[[ 0.23266275  0.76733726]]
[[ 0.15263481  0.8473652 ]]
[[ 0.17778739  0.82221264]]
[[ 0.27152026  0.72847974]]
[[ 0.01898249  0.98101747]]
[[ 0.1981484   0.80185157]]
[[ 0.21485451  0.78514546]]
[[ 0.77970952  0.22029045]]
[[ 0.7348693  0.2651307]]
[[ 0.6249395   0.37506044]]
[[ 0.25741106  0.74258888]]
