[[ 0.63341898  0.36658108]]
[[ 0.22020467  0.77979535]]
[[ 0.61689252  0.38310745]]
[[ 0.12725994  0.87274003]]
[[ 0.14960311  0.85039687]]
[[ 0.74264741  0.25735256]]
[[ 0.18942887  0.81057113]]
[[ 0.6699152  0.3300848]]
[[ 0.01799848  0.98200154]]
[[ 0.14465879  0.8553412 ]]
[[ 0.0782382   0.92176187]]
[[ 0.05979538  0.94020462]]
[[ 0.2272062   0.77279383]]
[[ 0.12814108  0.87185889]]
[[ 0.63962346  0.36037654]]
[[ 0.18028413  0.81971586]]
[[ 0.10356154  0.89643848]]
[[ 0.27312174  0.72687823]]
[[ 0.34192848  0.65807152]]
[[ 0.13102236  0.86897767]]
[[ 0.08446358  0.9155364 ]]
[[ 0.74890608  0.25109386]]
[[ 0.58732927  0.41267079]]
[[ 0.24097241  0.75902766]]
[[ 0.90781426  0.09218571]]
[[ 0.52907401  0.47092599]]
[[ 0.75396532  0.2460347 ]]
[[ 0.82312977  0.17687014]]
[[ 0.22377355  0.77622646]]
[[ 0.12200911  0.8779909 ]]
[[ 0.48647454  0.51352543]]
[[ 0.05507101  0.944929  ]]
[[ 0.98961174  0.01038829]]
[[ 0.37633029  0.6236698 ]]
[[ 0.11567492  0.88432509]]
[[ 0.08639293  0.91360712]]
[[ 0.80055916  0.19944085]]
[[ 0.52184021  0.4781597 ]]
[[ 0.09229527  0.90770477]]
[[ 0.50614983  0.49385026]]
[[ 0.21204072  0.78795928]]
[[ 0.71553159  0.28446841]]
[[ 0.01606112  0.98393887]]
[[ 0.06559231  0.93440771]]
[[ 0.10951715  0.89048278]]
[[ 0.06694632  0.93305367]]
[[ 0.31046396  0.68953604]]
[[ 0.50925398  0.49074599]]
[[ 0.56322253  0.43677747]]
[[ 0.14030606  0.85969394]]
[[ 0.23687212  0.76312786]]
[[ 0.71594948  0.28405055]]
[[ 0.71747422  0.28252578]]
[[ 0.20685877  0.79314131]]
[[ 0.66720623  0.33279371]]
[[ 0.711357  0.288643]]
[[ 0.0963793   0.90362066]]
[[ 0.40843365  0.59156638]]
[[ 0.09538624  0.90461373]]
[[ 0.44119319  0.55880678]]
[[ 0.09798485  0.90201509]]
[[ 0.95813805  0.04186192]]
[[ 0.48924467  0.51075536]]
[[ 0.96029228  0.03970778]]
[[ 0.10069833  0.89930171]]
[[ 0.04246293  0.95753706]]
[[ 0.12011208  0.87988794]]
[[ 0.19122529  0.80877471]]
[[ 0.09921461  0.90078539]]
[[ 0.28225535  0.71774465]]
[[ 0.08438034  0.91561967]]
[[ 0.49302384  0.50697607]]
[[ 0.70394248  0.29605749]]
[[ 0.57688218  0.42311785]]
[[ 0.12183723  0.8781628 ]]
[[ 0.07253402  0.92746598]]
[[ 0.19187078  0.80812925]]
[[ 0.84380424  0.15619579]]
[[ 0.94448215  0.05551781]]
[[ 0.94041109  0.05958891]]
[[ 0.79598409  0.2040159 ]]
[[ 0.20663902  0.79336089]]
[[ 0.19635463  0.80364537]]
[[ 0.13650182  0.86349821]]
[[ 0.78799486  0.21200514]]
[[ 0.53084338  0.46915665]]
[[ 0.33392045  0.66607964]]
[[ 0.1342652   0.86573476]]
[[ 0.84630233  0.15369767]]
[[ 0.10533607  0.89466393]]
[[ 0.34503323  0.65496677]]
[[ 0.5584321   0.44156799]]
[[ 0.14250268  0.85749727]]
[[ 0.56012905  0.43987092]]
[[ 0.93129325  0.06870672]]
[[ 0.3879813   0.61201864]]
[[ 0.56349719  0.43650278]]
[[ 0.24249825  0.75750178]]
[[ 0.12486819  0.87513179]]
[[ 0.9302448   0.06975519]]
[[ 0.09351867  0.90648133]]
[[ 0.10400172  0.89599824]]
[[ 0.9390595   0.06094049]]
[[ 0.78574389  0.21425606]]
[[ 0.3068037   0.69319636]]
[[ 0.16902529  0.8309747 ]]
[[ 0.78582793  0.21417205]]
[[ 0.04118572  0.95881432]]
[[ 0.10207032  0.89792967]]
[[ 0.12958081  0.87041926]]
[[ 0.28519458  0.71480548]]
[[ 0.03566334  0.96433663]]
[[ 0.86635137  0.1336486 ]]
[[ 0.09532633  0.90467364]]
[[ 0.05177376  0.94822627]]
[[ 0.09524322  0.90475678]]
[[ 0.83000791  0.1699921 ]]
[[ 0.74930251  0.25069752]]
[[ 0.13355799  0.86644197]]
[[ 0.17585579  0.82414424]]
[[ 0.16248491  0.83751506]]
[[ 0.36840177  0.63159823]]
[[ 0.21016163  0.78983837]]
[[ 0.30776694  0.69223303]]
[[ 0.09553437  0.90446568]]
[[ 0.08305662  0.91694337]]
[[ 0.79756552  0.20243451]]
[[ 0.77359867  0.22640127]]
[[ 0.16437402  0.83562601]]
[[ 0.05104337  0.94895667]]
[[ 0.09934849  0.90065151]]
[[ 0.10185905  0.89814097]]
[[ 0.13832977  0.86167026]]
[[ 0.22928952  0.77071047]]
[[ 0.10283917  0.89716083]]
[[ 0.74570709  0.25429296]]
[[ 0.8485539   0.15144607]]
[[ 0.201244    0.79875606]]
[[ 0.05059041  0.9494096 ]]
[[ 0.91614318  0.08385687]]
[[ 0.32460168  0.67539835]]
[[ 0.73017174  0.26982829]]
[[ 0.42548901  0.57451105]]
[[ 0.2432635   0.75673652]]
[[ 0.93870628  0.0612937 ]]
[[ 0.81774676  0.18225323]]
[[ 0.68997341  0.31002659]]
[[ 0.97985452  0.02014544]]
[[ 0.93803942  0.0619606 ]]
[[ 0.86305046  0.13694955]]
[[ 0.49602541  0.50397456]]
[[ 0.74212116  0.2578789 ]]
[[ 0.65897888  0.34102112]]
[[ 0.06161     0.93839002]]
[[ 0.07330909  0.92669088]]
[[ 0.06405247  0.9359476 ]]
[[ 0.0659261   0.93407393]]
[[ 0.27676663  0.72323334]]
[[ 0.13178904  0.86821091]]
[[ 0.54697007  0.45302987]]
[[ 0.12650743  0.87349248]]
[[ 0.05358905  0.94641095]]
[[ 0.11702631  0.88297373]]
[[ 0.72622043  0.27377951]]
[[ 0.97037822  0.02962184]]
[[ 0.41720471  0.58279532]]
[[ 0.13505881  0.86494118]]
[[ 0.32819611  0.67180389]]
