[[ 0.11818553  0.88181454]]
[[ 0.60924089  0.39075911]]
[[ 0.01599614  0.98400384]]
[[ 0.74655187  0.25344807]]
[[ 0.21677746  0.78322256]]
[[ 0.24761164  0.75238836]]
[[ 0.05541223  0.94458777]]
[[ 0.1431895   0.85681045]]
[[ 0.02600128  0.97399873]]
[[ 0.30227625  0.69772375]]
[[ 0.05901859  0.94098139]]
[[ 0.03812396  0.96187609]]
[[ 0.11664017  0.88335985]]
[[ 0.20079595  0.79920405]]
[[ 0.14009996  0.85990006]]
[[ 0.36424524  0.6357547 ]]
[[ 0.13978161  0.86021841]]
[[ 0.32796589  0.67203408]]
[[ 0.10012959  0.8998704 ]]
[[ 0.18538772  0.81461221]]
[[ 0.29509082  0.70490915]]
[[ 0.10912719  0.89087278]]
[[ 0.14058173  0.85941827]]
[[ 0.0426126   0.95738739]]
[[ 0.13122182  0.86877823]]
[[ 0.20399353  0.7960065 ]]
[[ 0.09812885  0.90187109]]
[[ 0.26938504  0.73061496]]
[[ 0.11899006  0.88100988]]
[[ 0.09940537  0.90059459]]
[[ 0.09423558  0.90576446]]
[[ 0.61891764  0.38108236]]
[[ 0.18634537  0.8136546 ]]
[[ 0.11723603  0.88276398]]
[[ 0.1132234   0.88677663]]
[[ 0.08022653  0.91977346]]
[[ 0.07603151  0.92396843]]
[[ 0.07829189  0.92170805]]
[[ 0.14407894  0.85592103]]
[[ 0.11388917  0.88611078]]
[[ 0.06618858  0.93381143]]
[[ 0.04924379  0.95075625]]
[[ 0.07070617  0.92929381]]
[[ 0.10060041  0.89939958]]
[[ 0.06681908  0.93318093]]
[[ 0.35898989  0.64101011]]
[[ 0.15117051  0.84882957]]
[[ 0.45222619  0.54777378]]
[[ 0.07060728  0.92939276]]
[[ 0.18861146  0.81138849]]
[[ 0.11558532  0.88441467]]
[[ 0.16155887  0.83844113]]
[[ 0.45372558  0.54627436]]
[[ 0.11252086  0.88747913]]
[[ 0.25686717  0.74313283]]
[[ 0.14547156  0.85452843]]
[[ 0.07845936  0.92154068]]
[[ 0.07458406  0.92541599]]
[[ 0.03882171  0.96117836]]
[[ 0.18744934  0.81255066]]
[[ 0.24942978  0.75057018]]
[[ 0.03880763  0.96119231]]
[[ 0.13964437  0.86035556]]
[[ 0.05169851  0.94830155]]
[[ 0.08247747  0.91752261]]
[[ 0.07381108  0.92618895]]
[[ 0.0726799   0.92732006]]
[[ 0.06181077  0.93818927]]
[[ 0.07438293  0.92561704]]
[[ 0.04939027  0.95060974]]
[[ 0.06738909  0.93261093]]
[[ 0.46197322  0.53802681]]
[[ 0.10864741  0.89135253]]
[[ 0.10678954  0.89321041]]
[[ 0.04117103  0.95882899]]
[[ 0.07057369  0.92942631]]
[[ 0.18897876  0.81102121]]
[[ 0.62570268  0.37429732]]
[[ 0.46481639  0.53518361]]
[[ 0.13597949  0.86402047]]
[[ 0.457955  0.542045]]
[[ 0.18067025  0.8193298 ]]
[[ 0.14493957  0.85506046]]
[[ 0.33499098  0.66500902]]
[[ 0.17749245  0.82250756]]
[[ 0.13928679  0.86071318]]
[[ 0.1868007   0.81319934]]
[[ 0.50714505  0.49285501]]
[[ 0.24064897  0.75935096]]
[[ 0.12687652  0.87312347]]
[[ 0.11952598  0.88047403]]
[[ 0.09756121  0.90243876]]
[[ 0.44228575  0.55771428]]
[[ 0.14408119  0.85591882]]
[[ 0.14345919  0.85654086]]
[[ 0.06586444  0.9341355 ]]
[[ 0.13781922  0.86218083]]
[[ 0.13824305  0.86175698]]
[[ 0.14341041  0.85658962]]
[[ 0.29203472  0.70796525]]
[[ 0.1447721   0.85522789]]
[[ 0.13241185  0.8675881 ]]
[[ 0.13608359  0.86391646]]
[[ 0.41141993  0.58858007]]
[[ 0.4697867  0.5302133]]
[[ 0.11526831  0.88473165]]
[[ 0.36811087  0.6318891 ]]
[[ 0.14001904  0.859981  ]]
[[ 0.13452451  0.86547548]]
[[ 0.09375466  0.90624541]]
[[ 0.00733461  0.99266535]]
[[ 0.14820024  0.85179979]]
[[ 0.13520244  0.86479753]]
[[ 0.14393114  0.85606891]]
[[ 0.06755336  0.93244666]]
[[ 0.2490679   0.75093204]]
[[ 0.11621488  0.88378513]]
[[ 0.10961513  0.89038485]]
[[ 0.0402992   0.95970076]]
[[ 0.13496415  0.86503583]]
[[ 0.24248157  0.75751847]]
[[ 0.16098791  0.83901209]]
[[ 0.20983604  0.79016393]]
[[ 0.22462811  0.77537197]]
[[ 0.2329942  0.7670058]]
[[ 0.1298895   0.87011045]]
[[ 0.13337904  0.8666209 ]]
[[ 0.34703979  0.65296024]]
[[ 0.15152626  0.84847373]]
[[ 0.05085757  0.9491424 ]]
[[ 0.05022712  0.94977289]]
[[ 0.33055475  0.66944522]]
[[ 0.20048183  0.79951811]]
[[ 0.14267182  0.85732818]]
[[ 0.11603852  0.8839615 ]]
[[ 0.14558434  0.8544156 ]]
[[ 0.11818235  0.88181764]]
[[ 0.16042987  0.83957016]]
[[ 0.04748528  0.95251465]]
[[ 0.1026412   0.89735883]]
[[ 0.29757199  0.70242798]]
[[ 0.06394885  0.93605119]]
[[ 0.05598351  0.94401652]]
[[ 0.09745106  0.90254891]]
[[ 0.11577251  0.88422751]]
[[ 0.11001587  0.88998413]]
[[ 0.38707492  0.61292511]]
[[ 0.07268747  0.92731249]]
[[ 0.05442749  0.94557256]]
[[ 0.09200928  0.90799075]]
[[ 0.2248031   0.77519691]]
[[ 0.15411344  0.84588659]]
[[ 0.03842956  0.96157044]]
[[ 0.11124259  0.88875741]]
[[ 0.03522746  0.96477246]]
[[ 0.36633271  0.63366729]]
[[ 0.10507283  0.8949272 ]]
[[ 0.12476809  0.87523192]]
