[[ 0.15441653  0.84558344]]
[[ 0.0456361   0.95436394]]
[[ 0.14431579  0.85568422]]
[[ 0.13853486  0.86146516]]
[[ 0.03993834  0.96006167]]
[[ 0.24995844  0.75004154]]
[[ 0.15378086  0.84621918]]
[[ 0.2058125   0.79418749]]
[[ 0.20651193  0.79348803]]
[[ 0.752433    0.24756691]]
[[ 0.20091139  0.79908854]]
[[ 0.59852827  0.40147173]]
[[ 0.04247499  0.95752507]]
[[ 0.29387623  0.70612371]]
[[ 0.11455803  0.88544196]]
[[ 0.15979506  0.84020495]]
[[ 0.18088166  0.81911832]]
[[ 0.00441623  0.99558383]]
[[ 0.08864047  0.91135955]]
[[ 0.15592174  0.8440783 ]]
[[ 0.1544641   0.84553587]]
[[ 0.03506848  0.96493149]]
[[ 0.90237892  0.09762108]]
[[ 0.10707885  0.89292121]]
[[ 0.13070635  0.86929363]]
[[ 0.01093387  0.98906612]]
[[ 0.15198055  0.84801942]]
[[ 0.17142665  0.82857335]]
[[ 0.18925545  0.81074458]]
[[ 0.07963464  0.92036539]]
[[ 0.08119851  0.91880149]]
[[ 0.06941298  0.93058699]]
[[ 0.01705419  0.9829458 ]]
[[ 0.20584469  0.79415524]]
[[ 0.15619682  0.84380311]]
[[ 0.0381393   0.96186066]]
[[ 0.02921624  0.97078371]]
[[ 0.06447298  0.93552703]]
[[ 0.10985489  0.89014506]]
[[ 0.10881541  0.89118457]]
[[ 0.16171069  0.83828926]]
[[ 0.05687045  0.94312954]]
[[ 0.04205462  0.95794541]]
[[ 0.04685239  0.95314759]]
[[ 0.11332003  0.88668001]]
[[ 0.68128985  0.31871018]]
[[ 0.09202015  0.90797985]]
[[ 0.56996822  0.43003169]]
[[ 0.06155364  0.9384464 ]]
[[ 0.17389014  0.82610989]]
[[ 0.57775688  0.42224318]]
[[ 0.1342909   0.86570913]]
[[ 0.07994656  0.92005342]]
[[ 0.03422365  0.96577638]]
[[ 0.17158169  0.82841831]]
[[ 0.6075182   0.39248174]]
[[ 0.52821636  0.4717837 ]]
[[ 0.91780478  0.08219526]]
[[ 0.93440086  0.06559914]]
[[ 0.01185497  0.98814499]]
[[ 0.5165754   0.48342463]]
[[ 0.03469607  0.96530396]]
[[ 0.01805176  0.98194826]]
[[ 0.62079006  0.37920994]]
[[ 0.01151615  0.98848385]]
[[ 0.03280534  0.96719468]]
[[ 0.60164678  0.39835319]]
[[ 0.14409263  0.85590738]]
[[ 0.2117257   0.78827423]]
[[ 0.22233737  0.77766263]]
[[ 0.25086555  0.74913442]]
[[ 0.29477307  0.7052269 ]]
[[ 0.45326579  0.54673421]]
[[ 0.34258881  0.6574111 ]]
[[ 0.78599787  0.21400213]]
[[ 0.13079765  0.86920238]]
[[ 0.94328636  0.05671367]]
[[ 0.26980332  0.73019671]]
[[ 0.20855805  0.79144198]]
[[ 0.04144892  0.95855105]]
[[ 0.04085208  0.95914793]]
[[ 0.20358185  0.79641807]]
[[ 0.03793349  0.96206647]]
[[ 0.11679593  0.8832041 ]]
[[ 0.77518976  0.22481024]]
[[ 0.15888719  0.84111279]]
[[ 0.21119836  0.78880161]]
[[ 0.14860809  0.85139191]]
[[ 0.88347077  0.1165292 ]]
[[ 0.1987361   0.80126387]]
[[ 0.10679534  0.89320463]]
[[ 0.76594734  0.23405266]]
[[ 0.04571045  0.95428956]]
[[ 0.15210566  0.84789437]]
[[ 0.14234009  0.85765994]]
[[ 0.64739364  0.35260645]]
[[ 0.07463653  0.92536348]]
[[ 0.14939182  0.85060823]]
[[ 0.43126044  0.56873959]]
[[ 0.12675881  0.87324119]]
[[ 0.0118988   0.98810124]]
[[ 0.43946251  0.56053752]]
[[ 0.03390341  0.96609658]]
