[[ 0.07514614  0.92485392]]
[[ 0.84360385  0.15639615]]
[[ 0.84181112  0.15818895]]
[[ 0.92459029  0.07540967]]
[[ 0.11674052  0.88325942]]
[[ 0.14319113  0.8568089 ]]
[[ 0.05547725  0.94452274]]
[[ 0.04838141  0.95161855]]
[[ 0.11470491  0.88529503]]
[[ 0.02552823  0.97447181]]
[[ 0.69123352  0.30876645]]
[[ 0.14168997  0.85831004]]
[[ 0.65006322  0.34993681]]
[[ 0.13434426  0.86565578]]
[[ 0.06427738  0.93572259]]
[[ 0.31468707  0.68531293]]
[[ 0.67830801  0.32169202]]
[[ 0.12075003  0.87924993]]
[[ 0.09917366  0.90082628]]
[[ 0.07112453  0.92887545]]
[[ 0.20509264  0.79490733]]
[[ 0.10986739  0.89013261]]
[[ 0.10309459  0.89690536]]
[[ 0.06965058  0.93034941]]
[[ 0.8506555   0.14934449]]
[[ 0.03535403  0.96464598]]
[[ 0.01397292  0.98602712]]
[[ 0.04406818  0.95593184]]
[[ 0.20838428  0.79161572]]
[[ 0.07286357  0.92713642]]
[[ 0.06154853  0.93845153]]
[[ 0.08306996  0.91693008]]
[[ 0.15080322  0.84919679]]
[[ 0.16546258  0.83453739]]
[[ 0.72743064  0.27256939]]
[[ 0.09615591  0.90384412]]
[[ 0.13208885  0.86791116]]
[[ 0.12248161  0.87751836]]
[[ 0.13164695  0.86835301]]
[[ 0.13278459  0.86721545]]
[[ 0.09062006  0.90937996]]
[[ 0.24783355  0.75216639]]
[[ 0.15692152  0.84307849]]
[[ 0.12609005  0.87390989]]
[[ 0.2192653   0.78073472]]
[[ 0.10322701  0.89677298]]
[[ 0.04409237  0.9559077 ]]
[[ 0.53566599  0.46433392]]
[[ 0.83874696  0.16125301]]
[[ 0.10098533  0.89901465]]
[[ 0.10677877  0.89322126]]
[[ 0.10613569  0.89386427]]
[[ 0.07405382  0.92594612]]
[[ 0.21282858  0.78717142]]
[[ 0.129216    0.87078398]]
[[ 0.03398186  0.96601814]]
[[ 0.10907597  0.89092398]]
[[ 0.49019822  0.50980175]]
[[ 0.1212322   0.87876773]]
[[ 0.03248012  0.96751982]]
[[ 0.7977885   0.20221153]]
[[ 0.06850898  0.93149108]]
[[ 0.15810387  0.84189618]]
[[ 0.03331223  0.96668774]]
[[ 0.05102686  0.94897306]]
[[ 0.40551692  0.59448308]]
[[ 0.07680623  0.92319381]]
[[ 0.60223383  0.39776617]]
[[ 0.09646092  0.90353912]]
[[ 0.78875762  0.21124236]]
[[ 0.12319214  0.87680793]]
[[ 0.06092065  0.93907934]]
[[ 0.115762    0.88423795]]
