[[ 0.00800012  0.99199986]]
[[ 0.0140779  0.9859221]]
[[ 0.2910105  0.7089895]]
[[ 0.03042372  0.96957624]]
[[ 0.42392769  0.57607239]]
[[ 0.30012879  0.69987112]]
[[ 0.0310354   0.96896464]]
[[ 0.03421054  0.9657895 ]]
[[ 0.12712243  0.87287754]]
[[ 0.08754247  0.91245753]]
[[ 0.03178093  0.96821904]]
[[ 0.64166969  0.35833034]]
[[ 0.03324642  0.9667536 ]]
[[ 0.02168805  0.9783119 ]]
[[ 0.10036907  0.89963096]]
[[ 0.03296814  0.9670319 ]]
[[ 0.03110879  0.96889126]]
[[ 0.06341295  0.9365871 ]]
[[ 0.03478852  0.96521151]]
[[ 0.1463628   0.85363728]]
[[ 0.11042449  0.88957548]]
[[ 0.53410351  0.46589652]]
[[ 0.20137402  0.79862595]]
[[ 0.18185915  0.8181408 ]]
[[ 0.06138018  0.93861985]]
[[ 0.0285017   0.97149831]]
[[ 0.32460663  0.67539334]]
[[ 0.19902447  0.80097556]]
[[ 0.13402206  0.86597794]]
[[ 0.24549991  0.75450015]]
[[ 0.30894494  0.69105512]]
[[ 0.11143637  0.88856369]]
[[ 0.83810449  0.16189556]]
[[ 0.03356349  0.96643651]]
[[ 0.29150364  0.70849633]]
[[ 0.03529446  0.96470559]]
[[ 0.1137756   0.88622445]]
[[ 0.03343091  0.96656913]]
[[ 0.02889995  0.97110003]]
[[ 0.26901117  0.7309888 ]]
[[ 0.04255647  0.95744354]]
[[ 0.10946085  0.89053917]]
[[ 0.3171756   0.68282437]]
[[ 0.91731751  0.08268256]]
[[ 0.86129546  0.13870455]]
[[ 0.10288183  0.89711815]]
[[ 0.04513493  0.95486504]]
[[ 0.16172083  0.83827919]]
[[ 0.38081688  0.61918312]]
[[ 0.16407682  0.83592319]]
[[ 0.02488637  0.97511363]]
[[ 0.01405735  0.98594266]]
[[ 0.03675798  0.96324205]]
[[ 0.87028968  0.12971035]]
[[ 0.25061494  0.74938506]]
[[ 0.66737276  0.33262727]]
[[ 0.10169325  0.89830679]]
[[ 0.03460534  0.96539468]]
[[ 0.03353883  0.96646112]]
[[ 0.58281535  0.41718459]]
[[ 0.95143336  0.04856661]]
[[ 0.01652291  0.98347706]]
[[ 0.0312271   0.96877283]]
[[ 0.03063194  0.9693681 ]]
[[ 0.67707551  0.32292452]]
[[ 0.03229168  0.96770835]]
[[ 0.0309719   0.96902812]]
[[ 0.23827624  0.76172376]]
[[ 0.57623595  0.42376399]]
[[ 0.11570244  0.88429761]]
[[ 0.10241746  0.89758253]]
[[ 0.02865968  0.97134036]]
[[ 0.01715473  0.98284525]]
[[ 0.07508818  0.9249118 ]]
[[ 0.32965502  0.67034495]]
[[ 0.06119544  0.93880451]]
[[ 0.03207427  0.96792579]]
[[ 0.0365229   0.96347713]]
[[ 0.13428637  0.8657136 ]]
[[ 0.09749737  0.9025026 ]]
[[ 0.11904243  0.88095754]]
[[ 0.73869461  0.26130536]]
[[ 0.49685952  0.50314045]]
[[ 0.10109049  0.89890951]]
[[ 0.12308765  0.8769123 ]]
[[ 0.21689245  0.78310752]]
[[ 0.03374755  0.96625251]]
[[ 0.7285192  0.2714808]]
[[ 0.03459907  0.96540093]]
[[ 0.30434385  0.69565618]]
[[ 0.91280377  0.08719623]]
[[ 0.02311194  0.97688806]]
[[ 0.30450213  0.69549787]]
[[ 0.40925527  0.59074473]]
[[ 0.02948327  0.97051674]]
[[ 0.2407596   0.75924039]]
[[ 0.11423013  0.88576984]]
[[ 0.17607123  0.82392883]]
[[ 0.02899071  0.97100925]]
[[ 0.43363866  0.56636131]]
[[ 0.74969333  0.2503067 ]]
[[ 0.12318716  0.87681288]]
[[ 0.03448399  0.96551603]]
[[ 0.64950413  0.35049585]]
[[ 0.01326984  0.98673022]]
[[ 0.03106139  0.96893859]]
[[ 0.20901442  0.79098558]]
[[ 0.11772762  0.88227242]]
[[ 0.03157752  0.96842247]]
[[ 0.1488639   0.85113603]]
[[ 0.19644809  0.80355191]]
[[ 0.03310668  0.96689332]]
[[ 0.03210844  0.96789157]]
[[ 0.7829625   0.21703745]]
[[ 0.03247367  0.96752632]]
[[ 0.12820569  0.87179428]]
[[ 0.11624604  0.88375401]]
[[ 0.03559588  0.96440411]]
[[ 0.29157236  0.70842767]]
[[ 0.02763793  0.97236204]]
[[ 0.0873458   0.91265416]]
[[ 0.12133995  0.87866008]]
[[ 0.40854082  0.59145921]]
[[ 0.85610777  0.14389226]]
[[ 0.17711946  0.82288057]]
[[ 0.11685103  0.88314897]]
[[ 0.10082544  0.89917457]]
[[ 0.25114748  0.74885249]]
[[ 0.11818741  0.88181257]]
[[ 0.2368508  0.7631492]]
[[ 0.12290262  0.87709731]]
[[ 0.44621587  0.55378407]]
[[ 0.11694252  0.88305748]]
[[ 0.22268023  0.77731979]]
[[ 0.13363527  0.86636478]]
[[ 0.10305612  0.89694393]]
[[ 0.11414963  0.88585037]]
[[ 0.10271425  0.89728576]]
[[ 0.30828592  0.69171405]]
[[ 0.31324688  0.68675309]]
[[ 0.09903483  0.90096515]]
[[ 0.11066877  0.88933122]]
[[ 0.07452057  0.92547935]]
[[ 0.90211308  0.09788693]]
[[ 0.10482958  0.89517045]]
[[ 0.27011281  0.72988719]]
[[ 0.06142341  0.93857658]]
[[ 0.10541812  0.89458191]]
[[ 0.10492412  0.89507586]]
[[ 0.70663738  0.29336265]]
[[ 0.20273842  0.7972616 ]]
[[ 0.1191409   0.88085908]]
[[ 0.10231572  0.89768428]]
[[ 0.09567382  0.90432614]]
[[ 0.06080722  0.93919277]]
[[ 0.36210486  0.63789511]]
[[ 0.14798909  0.85201091]]
[[ 0.10039818  0.89960182]]
[[ 0.14848454  0.85151553]]
[[ 0.10116481  0.89883524]]
[[ 0.03366943  0.96633053]]
[[ 0.0998719   0.90012813]]
[[ 0.6501509   0.34984919]]
[[ 0.49229315  0.50770688]]
[[ 0.22315092  0.77684915]]
[[ 0.01975529  0.98024476]]
[[ 0.4926064   0.50739366]]
[[ 0.41093659  0.58906341]]
[[ 0.18698071  0.81301934]]
[[ 0.0939742   0.90602577]]
[[ 0.06094187  0.93905813]]
[[ 0.39928234  0.60071766]]
[[ 0.1006904   0.89930958]]
[[ 0.06233449  0.93766552]]
[[ 0.24549919  0.75450081]]
[[ 0.54263228  0.45736775]]
[[ 0.10701606  0.89298391]]
[[ 0.0355723   0.96442777]]
[[ 0.06901962  0.93098038]]
[[ 0.31063774  0.68936223]]
[[ 0.51727158  0.48272842]]
[[ 0.05187127  0.94812876]]
[[ 0.62187016  0.37812981]]
[[ 0.024386    0.97561395]]
[[ 0.11800512  0.88199496]]
[[ 0.10201995  0.89798003]]
[[ 0.04555273  0.95444721]]
[[ 0.06162803  0.93837196]]
[[ 0.10002317  0.89997679]]
[[ 0.18498912  0.81501091]]
[[ 0.05959465  0.94040543]]
[[ 0.10275178  0.89724827]]
[[ 0.41368225  0.58631778]]
[[ 0.12102676  0.87897325]]
[[ 0.09105311  0.90894687]]
[[ 0.240017  0.759983]]
[[ 0.10018799  0.89981198]]
[[ 0.10047434  0.89952564]]
[[ 0.34331027  0.65668976]]
[[ 0.18768206  0.81231797]]
[[ 0.41351295  0.58648705]]
[[ 0.06154045  0.93845952]]
[[ 0.14800258  0.85199744]]
[[ 0.31049779  0.68950224]]
[[ 0.07063088  0.92936909]]
[[ 0.06054011  0.93945986]]
[[ 0.1049949   0.89500511]]
[[ 0.09001224  0.90998769]]
[[ 0.11706844  0.88293153]]
[[ 0.29315165  0.70684832]]
[[ 0.11800864  0.88199139]]
[[ 0.11224923  0.88775074]]
[[ 0.10343619  0.89656383]]
[[ 0.12457499  0.87542504]]
[[ 0.24779165  0.75220835]]
[[ 0.17776619  0.82223386]]
[[ 0.06325746  0.93674254]]
[[ 0.1000972   0.89990282]]
[[ 0.24339516  0.75660485]]
[[ 0.26792693  0.73207301]]
[[ 0.19997832  0.80002165]]
[[ 0.0693936   0.93060642]]
[[ 0.15557627  0.84442371]]
[[ 0.13987383  0.8601262 ]]
[[ 0.10614138  0.89385867]]
[[ 0.60961699  0.39038303]]
[[ 0.40217957  0.59782046]]
[[ 0.00624553  0.99375445]]
[[ 0.23176627  0.76823372]]
[[ 0.3116754   0.68832463]]
[[ 0.1363498   0.86365014]]
[[ 0.06070536  0.9392947 ]]
[[ 0.47599214  0.52400786]]
[[ 0.13555181  0.86444819]]
[[ 0.13108858  0.86891139]]
[[ 0.10723685  0.89276314]]
[[ 0.31273678  0.68726325]]
[[ 0.0600139   0.93998611]]
[[ 0.27142173  0.72857827]]
[[ 0.24552143  0.75447857]]
[[ 0.24447443  0.75552559]]
[[ 0.06215405  0.93784595]]
[[ 0.10014422  0.89985579]]
[[ 0.10277987  0.89722013]]
[[ 0.12054314  0.87945688]]
[[ 0.06063478  0.93936515]]
[[ 0.78658098  0.21341904]]
[[ 0.39787415  0.60212588]]
[[ 0.04242792  0.95757204]]
[[ 0.4005529   0.59944713]]
[[ 0.06046397  0.93953604]]
[[ 0.05122088  0.94877917]]
[[ 0.11073656  0.88926345]]
[[ 0.05252295  0.94747698]]
[[ 0.06172961  0.93827033]]
[[ 0.15591957  0.84408045]]
[[ 0.1174034   0.88259661]]
[[ 0.11020972  0.88979024]]
[[ 0.11243001  0.8875699 ]]
[[ 0.01904079  0.98095924]]
[[ 0.07708931  0.92291063]]
[[ 0.13608861  0.86391139]]
[[ 0.0678928   0.93210721]]
[[ 0.1777496   0.82225037]]
[[ 0.1778789   0.82212108]]
[[ 0.24719848  0.75280154]]
[[ 0.10323053  0.89676952]]
[[ 0.25399807  0.7460019 ]]
[[ 0.11422292  0.88577706]]
[[ 0.12748404  0.87251592]]
[[ 0.069534  0.930466]]
[[ 0.25533986  0.74466008]]
[[ 0.00884287  0.99115717]]
[[ 0.07709213  0.92290789]]
[[ 0.12137949  0.87862051]]
[[ 0.22915214  0.77084792]]
[[ 0.21361165  0.78638834]]
[[ 0.19059743  0.80940259]]
[[ 0.72799867  0.27200136]]
[[ 0.11619032  0.88380969]]
[[ 0.49618015  0.50381982]]
[[ 0.05098379  0.94901627]]
[[ 0.17156608  0.82843399]]
[[ 0.64919746  0.35080257]]
[[ 0.10225121  0.89774883]]
[[ 0.10442496  0.89557505]]
[[ 0.23367101  0.76632899]]
[[ 0.16924904  0.83075094]]
[[ 0.08983779  0.91016215]]
[[ 0.35006335  0.64993662]]
[[ 0.25899109  0.74100894]]
[[ 0.12042394  0.87957603]]
[[ 0.31580582  0.68419421]]
[[ 0.19621257  0.80378735]]
[[ 0.13417447  0.86582553]]
[[ 0.0235294   0.97647059]]
[[ 0.01880853  0.98119146]]
[[ 0.11948615  0.88051385]]
[[ 0.14197327  0.85802674]]
[[ 0.20135385  0.79864615]]
[[ 0.13902253  0.86097753]]
[[ 0.94055301  0.05944699]]
[[ 0.39332715  0.60667282]]
[[ 0.14783163  0.85216832]]
[[ 0.12614584  0.87385422]]
[[ 0.81737047  0.1826295 ]]
[[ 0.03020312  0.96979684]]
[[ 0.04841473  0.95158529]]
[[ 0.11447488  0.88552517]]
[[ 0.10557905  0.89442098]]
[[ 0.04015137  0.95984864]]
[[ 0.98933303  0.01066697]]
[[ 0.08775695  0.91224307]]
[[ 0.30632332  0.69367665]]
[[ 0.25103417  0.74896586]]
[[ 0.17579678  0.82420325]]
[[ 0.17323259  0.82676744]]
[[ 0.13678434  0.86321563]]
[[ 0.31949389  0.68050611]]
[[ 0.12979804  0.870202  ]]
[[ 0.19118971  0.80881023]]
[[ 0.28475526  0.71524477]]
[[ 0.23539071  0.76460928]]
[[ 0.02913932  0.97086066]]
[[ 0.1231906   0.87680936]]
