[[ 0.02654756  0.97345251]]
[[ 0.14546597  0.85453409]]
[[ 0.74615973  0.25384027]]
[[ 0.04750504  0.95249498]]
[[ 0.09298544  0.90701461]]
[[ 0.03878058  0.96121943]]
[[ 0.0051165   0.99488348]]
[[ 0.13833202  0.86166793]]
[[ 0.87131292  0.12868702]]
[[ 0.81353348  0.18646654]]
[[ 0.13443616  0.86556387]]
[[ 0.1255905  0.8744095]]
[[ 0.26742327  0.73257673]]
[[ 0.04712385  0.95287615]]
[[ 0.0662002   0.93379974]]
[[ 0.28513482  0.71486515]]
[[ 0.51355737  0.48644266]]
[[ 0.11977764  0.88022238]]
[[ 0.2211632   0.77883679]]
[[ 0.23644431  0.76355571]]
[[ 0.23463885  0.76536119]]
[[ 0.12141189  0.87858808]]
[[ 0.16280727  0.83719271]]
[[ 0.50551718  0.49448279]]
[[ 0.04161808  0.95838195]]
[[ 0.01371722  0.98628277]]
[[ 0.04795366  0.95204633]]
[[ 0.04493077  0.95506924]]
[[ 0.0432837  0.9567163]]
[[ 0.04375414  0.9562459 ]]
[[ 0.04069206  0.95930797]]
[[ 0.15354168  0.84645838]]
[[ 0.04583624  0.95416379]]
[[ 0.04539349  0.95460647]]
[[ 0.04469317  0.95530689]]
[[ 0.04583266  0.95416737]]
[[ 0.97836649  0.02163351]]
[[ 0.08891466  0.91108537]]
[[ 0.04906972  0.9509303 ]]
[[ 0.2218499   0.77815014]]
[[ 0.66569585  0.33430409]]
[[ 0.04538883  0.95461112]]
[[ 0.2531946   0.74680537]]
[[ 0.05906296  0.94093704]]
[[ 0.04292918  0.95707083]]
[[ 0.16148388  0.83851606]]
[[ 0.56711936  0.43288073]]
[[ 0.63302088  0.36697915]]
[[ 0.21489605  0.78510398]]
[[ 0.55040789  0.44959211]]
[[ 0.35299966  0.64700037]]
[[ 0.16185194  0.83814806]]
[[ 0.05183975  0.94816023]]
[[ 0.15342663  0.84657335]]
[[ 0.6644665   0.33553347]]
[[ 0.80165333  0.1983467 ]]
[[ 0.74120903  0.258791  ]]
[[ 0.56713712  0.43286291]]
[[ 0.17598581  0.82401419]]
[[ 0.11099499  0.88900506]]
[[ 0.49366561  0.50633442]]
[[ 0.11158009  0.88841987]]
[[ 0.30355525  0.69644475]]
[[ 0.11250794  0.88749206]]
[[ 0.71112651  0.28887349]]
[[ 0.14330569  0.85669434]]
[[ 0.90593094  0.09406909]]
[[ 0.19661465  0.80338532]]
[[ 0.05867874  0.94132125]]
[[ 0.45593816  0.54406184]]
[[ 0.26331475  0.73668522]]
[[ 0.76693714  0.23306285]]
[[ 0.06231486  0.93768513]]
[[ 0.47935376  0.52064621]]
[[ 0.51474398  0.48525599]]
[[ 0.93261439  0.06738567]]
[[ 0.19319105  0.80680895]]
[[ 0.01204194  0.98795807]]
[[ 0.74039793  0.25960204]]
[[ 0.17369477  0.82630527]]
[[ 0.11649288  0.88350713]]
[[ 0.52169734  0.47830266]]
[[ 0.39221489  0.60778505]]
[[ 0.29126489  0.70873505]]
[[ 0.02867057  0.97132945]]
[[ 0.06449393  0.93550605]]
[[ 0.21911331  0.78088665]]
[[ 0.23128238  0.76871765]]
[[ 0.09203842  0.90796161]]
[[ 0.14225672  0.85774332]]
[[ 0.11164039  0.88835967]]
[[ 0.30248132  0.69751871]]
[[ 0.09422157  0.90577847]]
[[ 0.31589198  0.68410796]]
[[ 0.67722017  0.32277977]]
[[ 0.09122766  0.90877241]]
[[ 0.48691514  0.51308495]]
[[ 0.02964783  0.97035217]]
[[ 0.1627551   0.83724493]]
[[ 0.06490733  0.93509269]]
[[ 0.28267834  0.71732169]]
[[ 0.51344419  0.48655584]]
[[ 0.54627734  0.45372263]]
[[ 0.01181247  0.98818749]]
[[ 0.01272667  0.98727334]]
[[ 0.0650887   0.93491125]]
[[ 0.09761308  0.90238696]]
[[ 0.42482328  0.57517678]]
[[ 0.09256751  0.9074325 ]]
[[ 0.00559424  0.99440575]]
[[ 0.18818457  0.81181544]]
[[ 0.18990609  0.81009388]]
[[ 0.09034543  0.90965456]]
[[ 0.18316025  0.81683975]]
[[ 0.07934604  0.920654  ]]
[[ 0.04031406  0.95968592]]
[[ 0.89207494  0.10792501]]
