[[ 0.08628208  0.91371799]]
[[ 0.11875977  0.88124025]]
[[ 0.0508786   0.94912136]]
[[ 0.09621222  0.90378773]]
[[ 0.07210919  0.92789084]]
[[ 0.09655874  0.90344131]]
[[ 0.09975396  0.90024608]]
[[ 0.0790048   0.92099518]]
[[ 0.07672869  0.92327136]]
[[ 0.10392449  0.89607549]]
[[ 0.10009125  0.89990872]]
[[ 0.07539753  0.92460251]]
[[ 0.08162799  0.91837198]]
[[ 0.08047581  0.91952425]]
[[ 0.08838546  0.9116146 ]]
[[ 0.10017695  0.89982307]]
[[ 0.10537808  0.89462197]]
[[ 0.0830439   0.91695613]]
[[ 0.09733869  0.90266138]]
[[ 0.08387782  0.91612214]]
[[ 0.11782408  0.88217592]]
[[ 0.07216142  0.92783856]]
[[ 0.07298587  0.92701411]]
[[ 0.11421614  0.88578385]]
[[ 0.10192391  0.89807606]]
[[ 0.10517198  0.89482802]]
[[ 0.09174077  0.90825927]]
[[ 0.08887088  0.91112912]]
[[ 0.0661318   0.93386817]]
[[ 0.0852233   0.91477662]]
[[ 0.09433153  0.90566844]]
[[ 0.09304448  0.90695548]]
[[ 0.06351875  0.9364813 ]]
[[ 0.09588156  0.90411842]]
[[ 0.09030461  0.90969539]]
[[ 0.07726806  0.922732  ]]
[[ 0.07311931  0.92688072]]
[[ 0.06961484  0.93038511]]
[[ 0.08866917  0.91133082]]
[[ 0.06894501  0.93105501]]
[[ 0.09667566  0.90332437]]
[[ 0.0953272   0.90467286]]
[[ 0.06572352  0.93427652]]
[[ 0.6310814   0.36891863]]
[[ 0.09783436  0.90216565]]
[[ 0.07406633  0.92593366]]
[[ 0.09416934  0.90583068]]
[[ 0.07478841  0.92521155]]
[[ 0.04423071  0.95576924]]
[[ 0.04301319  0.95698684]]
[[ 0.04383889  0.95616114]]
[[ 0.08986655  0.91013342]]
[[ 0.5515756  0.4484244]]
[[ 0.0931319  0.9068681]]
[[ 0.07989958  0.92010045]]
[[ 0.0748036   0.92519641]]
[[ 0.07939896  0.92060107]]
