[[ 0.04137305  0.95862693]]
[[ 0.81510752  0.18489254]]
[[ 0.12483367  0.87516636]]
[[ 0.82922429  0.17077567]]
[[ 0.06467039  0.93532956]]
[[ 0.48486292  0.51513708]]
[[ 0.52074194  0.47925803]]
[[ 0.15570682  0.84429318]]
[[ 0.10586015  0.89413983]]
[[ 0.55414635  0.44585356]]
[[ 0.92595387  0.07404611]]
[[ 0.68578136  0.31421858]]
[[ 0.06941348  0.93058646]]
[[ 0.53671801  0.46328196]]
[[ 0.74396718  0.25603279]]
[[ 0.3935844   0.60641551]]
[[ 0.02740541  0.97259462]]
[[ 0.04174674  0.9582532 ]]
[[ 0.31820428  0.68179572]]
[[ 0.54577142  0.45422855]]
[[ 0.19439469  0.80560535]]
[[ 0.3794204  0.6205796]]
[[ 0.57652807  0.42347193]]
[[ 0.54134655  0.45865348]]
[[ 0.06669316  0.93330687]]
[[ 0.18161072  0.8183893 ]]
[[ 0.20649122  0.79350877]]
[[ 0.49969777  0.5003022 ]]
[[ 0.75521159  0.24478839]]
[[ 0.0410348   0.95896524]]
[[ 0.55007905  0.44992086]]
[[ 0.02935952  0.97064048]]
[[ 0.03999178  0.96000826]]
[[ 0.08202137  0.91797864]]
[[ 0.52123916  0.47876084]]
[[ 0.04115123  0.95884871]]
[[ 0.10822591  0.89177412]]
[[ 0.10240329  0.89759678]]
[[ 0.04288301  0.95711702]]
[[ 0.41766027  0.5823397 ]]
[[ 0.10032387  0.89967614]]
[[ 0.15761758  0.84238237]]
[[ 0.53838646  0.46161348]]
[[ 0.45285639  0.54714358]]
[[ 0.04222295  0.95777708]]
[[ 0.56543052  0.43456948]]
[[ 0.13924003  0.86075997]]
[[ 0.08272709  0.91727298]]
[[ 0.93647271  0.06352731]]
[[ 0.11043733  0.88956267]]
[[ 0.70685178  0.29314819]]
[[ 0.53576458  0.46423551]]
[[ 0.52598363  0.47401634]]
[[ 0.04170617  0.9582938 ]]
[[ 0.84902894  0.15097107]]
[[ 0.35916409  0.64083588]]
[[ 0.60049075  0.39950922]]
[[ 0.42276117  0.57723886]]
[[ 0.54458576  0.45541424]]
[[ 0.89531744  0.10468254]]
[[ 0.71073955  0.28926045]]
[[ 0.13300297  0.866997  ]]
[[ 0.28375724  0.71624279]]
[[ 0.04088971  0.95911032]]
[[ 0.21623947  0.78376055]]
[[ 0.14101441  0.8589856 ]]
[[ 0.35220087  0.64779919]]
[[ 0.02937347  0.97062653]]
[[ 0.22264403  0.77735603]]
[[ 0.04198051  0.95801944]]
[[ 0.48946068  0.51053929]]
[[ 0.49367058  0.50632936]]
[[ 0.51381075  0.48618928]]
[[ 0.08541396  0.91458607]]
[[ 0.46155101  0.53844899]]
[[ 0.37564197  0.624358  ]]
[[ 0.51940006  0.48059988]]
[[ 0.16581902  0.83418095]]
[[ 0.23352243  0.76647758]]
[[ 0.48838553  0.5116145 ]]
[[ 0.45950529  0.54049474]]
[[ 0.31840318  0.68159682]]
[[ 0.15943082  0.8405692 ]]
[[ 0.35239837  0.6476016 ]]
[[ 0.38721097  0.61278909]]
[[ 0.55947024  0.44052979]]
[[ 0.66281337  0.33718663]]
[[ 0.45309418  0.54690576]]
[[ 0.15934889  0.84065115]]
[[ 0.4797368   0.52026325]]
[[ 0.4998948   0.50010514]]
