[[ 0.24992602  0.75007403]]
[[ 0.12764536  0.87235457]]
[[ 0.01136773  0.98863226]]
[[ 0.22630084  0.77369916]]
[[ 0.48486406  0.51513594]]
[[ 0.135987    0.86401302]]
[[ 0.1202484   0.87975168]]
[[ 0.11076478  0.88923526]]
[[ 0.06098475  0.93901521]]
[[ 0.33582366  0.66417634]]
[[ 0.38689098  0.61310905]]
[[ 0.87471676  0.12528324]]
[[ 0.10070908  0.89929092]]
[[ 0.56263077  0.43736926]]
[[ 0.08953708  0.91046286]]
[[ 0.14293782  0.85706222]]
[[ 0.26789168  0.73210835]]
[[ 0.12361708  0.87638295]]
[[ 0.29134184  0.7086581 ]]
[[ 0.41844451  0.58155555]]
[[ 0.09396177  0.90603817]]
[[ 0.35517207  0.64482796]]
[[ 0.09583142  0.90416861]]
[[ 0.20396489  0.79603517]]
[[ 0.07427885  0.92572111]]
[[ 0.20158048  0.79841959]]
[[ 0.10862722  0.8913728 ]]
[[ 0.17058106  0.82941896]]
[[ 0.17202204  0.82797796]]
[[ 0.1130849   0.88691509]]
[[ 0.71253151  0.28746849]]
[[ 0.51545054  0.48454946]]
[[ 0.33018482  0.66981518]]
[[ 0.153312    0.84668803]]
[[ 0.09152083  0.90847921]]
[[ 0.44725201  0.55274796]]
[[ 0.34540975  0.65459025]]
[[ 0.44669345  0.55330658]]
[[ 0.01859247  0.98140746]]
[[ 0.03679995  0.96320009]]
[[ 0.45119673  0.54880327]]
[[ 0.407864    0.59213597]]
[[ 0.4698711   0.53012896]]
[[ 0.17218888  0.82781112]]
[[ 0.57733464  0.42266539]]
[[ 0.32263765  0.67736232]]
[[ 0.26394811  0.73605186]]
[[ 0.96453667  0.03546334]]
[[ 0.87757325  0.12242676]]
[[ 0.88271016  0.11728982]]
[[ 0.2449346   0.75506538]]
[[ 0.45071539  0.54928464]]
[[ 0.15918016  0.84081984]]
[[ 0.11245529  0.88754475]]
[[ 0.05114808  0.94885188]]
[[ 0.06605429  0.93394572]]
[[ 0.10093736  0.89906269]]
[[ 0.4696013   0.53039867]]
[[ 0.13349321  0.86650681]]
[[ 0.241496    0.75850397]]
[[ 0.10464962  0.89535046]]
[[ 0.42526138  0.57473856]]
[[ 0.31369478  0.68630522]]
[[ 0.4244189   0.57558107]]
[[ 0.6248197   0.37518027]]
[[ 0.46410537  0.53589469]]
[[ 0.06576902  0.93423104]]
[[ 0.14305171  0.85694832]]
[[ 0.07957533  0.9204247 ]]
[[ 0.07734971  0.92265028]]
[[ 0.0624097  0.9375903]]
[[ 0.16621044  0.83378953]]
[[ 0.08432627  0.91567373]]
[[ 0.47357458  0.52642542]]
[[ 0.44540185  0.55459815]]
[[ 0.09933247  0.90066761]]
[[ 0.09185036  0.9081496 ]]
[[ 0.05846614  0.94153386]]
[[ 0.02415848  0.97584152]]
[[ 0.20268205  0.79731798]]
[[ 0.34107378  0.65892625]]
[[ 0.52406162  0.47593841]]
[[ 0.1247681   0.87523192]]
