[[ 0.59581202  0.40418795]]
[[ 0.05310812  0.9468919 ]]
[[ 0.122051  0.877949]]
[[ 0.1465766   0.85342348]]
[[ 0.22619149  0.77380848]]
[[ 0.8412261   0.15877394]]
[[ 0.89983517  0.10016488]]
[[ 0.39227241  0.60772765]]
[[ 0.04085208  0.95914793]]
[[ 0.41593057  0.58406949]]
[[ 0.19181508  0.80818492]]
[[ 0.17318268  0.82681727]]
[[ 0.09512967  0.90487039]]
[[ 0.02217944  0.97782052]]
[[ 0.5496397   0.45036027]]
[[ 0.73895037  0.26104969]]
[[ 0.08155881  0.91844118]]
[[ 0.8739906   0.12600939]]
[[ 0.45097837  0.5490216 ]]
[[ 0.72660881  0.27339119]]
[[ 0.13846184  0.86153811]]
[[ 0.04353036  0.95646966]]
[[ 0.08337618  0.91662389]]
[[ 0.15160172  0.84839833]]
[[ 0.32013384  0.67986614]]
[[ 0.04365566  0.95634437]]
[[ 0.07831488  0.9216851 ]]
[[ 0.13064064  0.86935931]]
[[ 0.11280557  0.88719445]]
[[ 0.02293388  0.9770661 ]]
[[ 0.01125161  0.98874843]]
[[ 0.12469453  0.87530547]]
[[ 0.12249376  0.87750626]]
[[ 0.84994     0.15005997]]
[[ 0.07149921  0.92850077]]
[[ 0.18633968  0.81366038]]
[[ 0.07230183  0.92769819]]
[[ 0.05020102  0.94979906]]
[[ 0.02217639  0.97782362]]
[[ 0.2440822   0.75591779]]
[[ 0.12319051  0.87680948]]
[[ 0.81093591  0.18906416]]
[[ 0.1628993   0.83710068]]
[[ 0.03932661  0.96067339]]
[[ 0.08282373  0.91717631]]
[[ 0.67662275  0.32337719]]
[[ 0.09801799  0.90198207]]
[[ 0.11117136  0.88882864]]
[[ 0.11575747  0.88424253]]
[[ 0.7957232   0.20427679]]
[[ 0.0882539   0.91174603]]
[[ 0.19221629  0.80778366]]
[[ 0.91821855  0.08178146]]
[[ 0.08224337  0.91775668]]
[[ 0.14773035  0.85226965]]
[[ 0.13661271  0.86338729]]
[[ 0.1188145   0.88118553]]
[[ 0.04792424  0.95207572]]
[[ 0.39172471  0.60827529]]
[[ 0.75179434  0.2482056 ]]
[[ 0.16068533  0.8393147 ]]
[[ 0.14120381  0.85879618]]
[[ 0.64431995  0.35568008]]
[[ 0.14997619  0.85002381]]
[[ 0.1263362   0.87366378]]
[[ 0.04144647  0.95855355]]
[[ 0.08270904  0.91729105]]
[[ 0.11554633  0.88445365]]
[[ 0.10244446  0.89755553]]
[[ 0.07674597  0.92325395]]
[[ 0.30968988  0.69031006]]
[[ 0.02875304  0.97124702]]
[[ 0.06482146  0.93517858]]
[[ 0.08230676  0.9176932 ]]
[[ 0.83346862  0.16653141]]
[[ 0.04667165  0.95332837]]
[[ 0.29586294  0.70413709]]
[[ 0.10174403  0.898256  ]]
[[ 0.07626032  0.92373961]]
[[ 0.72692323  0.27307683]]
[[ 0.10589791  0.8941021 ]]
[[ 0.06682541  0.93317461]]
[[ 0.13124514  0.8687548 ]]
[[ 0.17913221  0.82086778]]
[[ 0.26911992  0.73088008]]
[[ 0.82339907  0.17660087]]
[[ 0.76542509  0.23457493]]
[[ 0.14303596  0.85696399]]
[[ 0.28886521  0.71113479]]
[[ 0.09876746  0.9012326 ]]
[[ 0.05519506  0.94480491]]
[[ 0.12156918  0.87843084]]
[[ 0.42476732  0.57523263]]
[[ 0.11247552  0.88752449]]
[[ 0.19842049  0.80157948]]
[[ 0.99478537  0.00521464]]
[[ 0.90947706  0.09052292]]
[[ 0.12631817  0.87368184]]
[[ 0.06999718  0.93000287]]
[[ 0.94238287  0.05761712]]
[[ 0.10683185  0.89316809]]
[[ 0.25750214  0.74249786]]
[[ 0.27557027  0.72442973]]
[[ 0.19819613  0.80180383]]
[[ 0.13053495  0.86946499]]
[[ 0.89640433  0.10359569]]
[[ 0.28390291  0.71609712]]
[[ 0.26359063  0.73640931]]
[[ 0.32638195  0.67361808]]
[[ 0.68647516  0.31352484]]
[[ 0.2304804   0.76951963]]
[[ 0.40866312  0.59133691]]
[[ 0.54406202  0.45593798]]
[[ 0.74361038  0.25638962]]
[[ 0.23368996  0.76631004]]
[[ 0.15942501  0.84057498]]
[[ 0.0403198  0.9596802]]
[[ 0.60923326  0.39076674]]
[[ 0.87916213  0.12083786]]
[[ 0.46866331  0.53133667]]
[[ 0.14404848  0.85595149]]
[[ 0.12664442  0.87335557]]
[[ 0.36494926  0.63505077]]
[[ 0.24862829  0.75137168]]
[[ 0.68041003  0.31958994]]
[[ 0.33557138  0.66442859]]
[[ 0.17940684  0.82059318]]
[[ 0.193637    0.80636299]]
[[ 0.14872086  0.8512792 ]]
[[ 0.03198829  0.9680118 ]]
[[ 0.18241207  0.81758797]]
[[ 0.15867329  0.84132671]]
[[ 0.93685007  0.06314998]]
[[ 0.73185056  0.26814944]]
[[ 0.01475032  0.9852497 ]]
[[ 0.23752397  0.76247603]]
[[ 0.13669094  0.86330903]]
[[ 0.1293741   0.87062591]]
[[ 0.95191413  0.04808585]]
[[ 0.35219204  0.64780796]]
[[ 0.5392698   0.46073025]]
[[ 0.1543514   0.84564865]]
[[ 0.12967603  0.87032396]]
[[ 0.1896487   0.81035125]]
[[ 0.11094589  0.88905412]]
[[ 0.12398337  0.87601662]]
[[ 0.19221915  0.80778086]]
[[ 0.55734205  0.44265795]]
[[ 0.63352782  0.36647215]]
[[ 0.31322813  0.68677187]]
[[ 0.0459385   0.95406151]]
[[ 0.14006189  0.85993803]]
[[ 0.98037565  0.01962427]]
