[[ 0.22030514  0.77969491]]
[[ 0.89706391  0.10293604]]
[[ 0.46278644  0.53721356]]
[[ 0.5702852  0.4297148]]
[[ 0.19698256  0.80301738]]
[[ 0.14135459  0.85864544]]
[[ 0.10952614  0.8904739 ]]
[[ 0.13834836  0.86165166]]
[[ 0.02797825  0.97202176]]
[[ 0.05170416  0.94829583]]
[[ 0.12223559  0.87776434]]
[[ 0.18741752  0.81258255]]
[[ 0.53137791  0.46862212]]
[[ 0.75167501  0.24832499]]
[[ 0.15017357  0.84982646]]
[[ 0.44445774  0.55554223]]
[[ 0.03169895  0.96830106]]
[[ 0.14196363  0.85803634]]
[[ 0.10020687  0.89979315]]
[[ 0.17367506  0.82632494]]
[[ 0.28441691  0.71558315]]
[[ 0.20400009  0.79599994]]
[[ 0.07424507  0.92575496]]
[[ 0.13131657  0.8686834 ]]
[[ 0.22634348  0.77365649]]
[[ 0.04638639  0.95361358]]
[[ 0.72625577  0.27374423]]
[[ 0.13550287  0.86449713]]
[[ 0.24224113  0.75775886]]
[[ 0.06772874  0.9322713 ]]
[[ 0.2662155  0.7337845]]
[[ 0.30104887  0.69895113]]
[[ 0.55265856  0.44734144]]
[[ 0.78957528  0.21042472]]
[[ 0.94472265  0.05527739]]
[[ 0.07152401  0.92847598]]
[[ 0.06607437  0.93392563]]
[[ 0.18660013  0.81339985]]
[[ 0.18732879  0.81267124]]
[[ 0.72458768  0.27541229]]
[[ 0.24737461  0.75262535]]
[[ 0.15710099  0.84289896]]
[[ 0.26529774  0.73470229]]
[[ 0.14213513  0.8578648 ]]
[[ 0.12074844  0.87925148]]
[[ 0.85029411  0.14970592]]
[[ 0.17499904  0.82500094]]
[[ 0.50237054  0.49762943]]
[[ 0.14595501  0.85404503]]
[[ 0.14740366  0.85259628]]
[[ 0.12255915  0.87744081]]
[[ 0.84315127  0.1568487 ]]
[[ 0.45238587  0.54761416]]
[[ 0.37101719  0.62898284]]
[[ 0.11434183  0.8856582 ]]
[[ 0.10150717  0.89849275]]
[[ 0.07088109  0.92911893]]
[[ 0.38829255  0.61170751]]
[[ 0.10296251  0.89703745]]
[[ 0.03295955  0.96704048]]
[[ 0.38329309  0.61670691]]
[[ 0.34387392  0.65612602]]
[[ 0.14951719  0.85048282]]
[[ 0.92607975  0.07392024]]
[[ 0.0849378   0.91506225]]
[[ 0.4669821   0.53301799]]
[[ 0.23923974  0.76076025]]
[[ 0.08506186  0.91493821]]
[[ 0.45398259  0.54601747]]
[[ 0.12577517  0.87422484]]
[[ 0.76935595  0.230644  ]]
[[ 0.47323754  0.52676249]]
[[ 0.03278781  0.9672122 ]]
[[ 0.30842689  0.69157308]]
[[ 0.17743342  0.82256657]]
[[ 0.24752617  0.75247389]]
[[ 0.16528535  0.83471459]]
[[ 0.2159715   0.78402853]]
[[ 0.92189789  0.07810209]]
[[ 0.82041281  0.17958717]]
[[ 0.09927548  0.90072453]]
[[ 0.08261108  0.91738892]]
[[ 0.9015314  0.0984686]]
[[ 0.6203863   0.37961367]]
[[ 0.97693264  0.02306731]]
[[ 0.4031699   0.59683007]]
[[ 0.79402214  0.20597787]]
[[ 0.18462154  0.81537849]]
[[ 0.18266912  0.81733084]]
[[ 0.0475364   0.95246363]]
[[ 0.13536394  0.864636  ]]
[[ 0.15557976  0.84442019]]
[[ 0.23915279  0.76084721]]
[[ 0.06920327  0.93079668]]
[[ 0.06393429  0.93606567]]
[[ 0.76455444  0.23544556]]
[[ 0.07431002  0.92568994]]
[[ 0.58164543  0.41835451]]
[[ 0.23315214  0.76684791]]
[[ 0.2541154   0.74588466]]
[[ 0.05569548  0.94430447]]
[[ 0.65959066  0.3404094 ]]
[[ 0.56743693  0.43256307]]
[[ 0.10152097  0.89847904]]
[[ 0.45958304  0.54041696]]
[[ 0.18620636  0.81379366]]
[[ 0.8898809   0.11011914]]
[[ 0.07738047  0.92261952]]
[[ 0.10517168  0.89482826]]
[[ 0.71603674  0.28396329]]
[[ 0.15350498  0.84649497]]
[[ 0.68903488  0.31096521]]
[[ 0.81434101  0.18565898]]
[[ 0.46146551  0.53853452]]
[[ 0.56005234  0.43994763]]
[[ 0.09391607  0.90608388]]
