[[ 0.06381511  0.93618488]]
[[ 0.01799002  0.98200995]]
[[ 0.11665022  0.88334984]]
[[ 0.12576617  0.8742339 ]]
[[ 0.25948527  0.7405147 ]]
[[ 0.17698526  0.82301474]]
[[ 0.32705531  0.67294466]]
[[ 0.29982862  0.70017135]]
[[ 0.27456358  0.72543633]]
[[ 0.27603418  0.72396582]]
[[ 0.19630821  0.8036918 ]]
[[ 0.03223005  0.96776998]]
[[ 0.0176471   0.98235291]]
[[ 0.06616317  0.93383688]]
[[ 0.05310812  0.9468919 ]]
[[ 0.06645896  0.93354112]]
[[ 0.27137843  0.72862154]]
[[ 0.06191021  0.93808979]]
[[ 0.60640019  0.39359981]]
[[ 0.30622521  0.69377482]]
[[ 0.50327635  0.49672368]]
[[ 0.26165649  0.73834354]]
[[ 0.73691887  0.26308113]]
[[ 0.41976017  0.58023983]]
[[ 0.3102037   0.68979639]]
[[ 0.09201371  0.90798622]]
[[ 0.61231369  0.38768637]]
[[ 0.12918794  0.87081212]]
[[ 0.32857278  0.67142719]]
[[ 0.03360696  0.96639311]]
[[ 0.36138457  0.63861543]]
[[ 0.93307674  0.06692328]]
[[ 0.9492566   0.05074346]]
[[ 0.29410359  0.70589638]]
[[ 0.10822649  0.89177358]]
[[ 0.10427883  0.8957212 ]]
[[ 0.09137961  0.90862042]]
[[ 0.5475294   0.45247066]]
[[ 0.1850844   0.81491554]]
[[ 0.75496483  0.2450352 ]]
[[ 0.2407749   0.75922507]]
[[ 0.61672145  0.38327858]]
[[ 0.40002221  0.59997773]]
[[ 0.96811569  0.03188439]]
[[ 0.30829233  0.69170761]]
[[ 0.96897852  0.03102148]]
[[ 0.02907743  0.97092259]]
[[ 0.05777656  0.94222349]]
[[ 0.11025888  0.88974106]]
[[ 0.2936554  0.7063446]]
[[ 0.11102967  0.88897038]]
[[ 0.14241967  0.8575803 ]]
[[ 0.1008947   0.89910537]]
[[ 0.13964184  0.86035812]]
[[ 0.11057153  0.88942844]]
[[ 0.0160898  0.9839102]]
[[ 0.05020102  0.94979906]]
[[ 0.0918356   0.90816438]]
[[ 0.10777726  0.89222276]]
[[ 0.57497269  0.42502725]]
[[ 0.01574706  0.98425299]]
[[ 0.10447139  0.89552861]]
[[ 0.13126737  0.86873263]]
[[ 0.13222492  0.86777508]]
[[ 0.16406791  0.83593214]]
[[ 0.07241729  0.92758268]]
[[ 0.24646328  0.7535367 ]]
[[ 0.50368124  0.4963187 ]]
[[ 0.16161612  0.83838385]]
[[ 0.05318275  0.94681728]]
[[ 0.05871557  0.94128442]]
[[ 0.09768657  0.90231347]]
[[ 0.08400397  0.91599602]]
[[ 0.14772002  0.85227996]]
[[ 0.09508896  0.9049111 ]]
[[ 0.30933464  0.69066536]]
[[ 0.14584464  0.85415542]]
[[ 0.02356919  0.97643083]]
[[ 0.05304425  0.94695568]]
[[ 0.3274377  0.6725623]]
[[ 0.90331453  0.09668542]]
[[ 0.72299182  0.27700815]]
[[ 0.83609015  0.16390978]]
[[ 0.06286237  0.93713766]]
[[ 0.11870206  0.88129795]]
[[ 0.95200044  0.04799954]]
[[ 0.50657046  0.49342957]]
[[ 0.38302559  0.61697435]]
[[ 0.11132725  0.88867277]]
[[ 0.11595436  0.8840456 ]]
[[ 0.09971929  0.90028071]]
[[ 0.12016589  0.87983418]]
[[ 0.02212554  0.97787446]]
[[ 0.12176457  0.87823546]]
[[ 0.10738746  0.89261252]]
[[ 0.06171498  0.93828505]]
[[ 0.14678927  0.85321081]]
[[ 0.0616493   0.93835074]]
[[ 0.29592469  0.70407528]]
[[ 0.10459347  0.89540654]]
[[ 0.29206234  0.70793766]]
[[ 0.42752346  0.57247657]]
[[ 0.08796779  0.91203225]]
[[ 0.10176981  0.89823025]]
[[ 0.21819776  0.78180224]]
[[ 0.10035846  0.89964157]]
[[ 0.10989133  0.8901087 ]]
[[ 0.11089636  0.88910371]]
[[ 0.87454379  0.12545621]]
[[ 0.22478175  0.77521825]]
[[ 0.33338192  0.66661805]]
[[ 0.44490936  0.55509061]]
[[ 0.38625532  0.61374468]]
[[ 0.9297877   0.07021227]]
[[ 0.12277662  0.87722337]]
[[ 0.40942267  0.59057724]]
[[ 0.2069574  0.7930426]]
[[ 0.83691943  0.16308059]]
[[ 0.55002958  0.44997042]]
[[ 0.05121203  0.94878793]]
[[ 0.14816678  0.85183322]]
[[ 0.15558571  0.84441435]]
[[ 0.79933161  0.20066838]]
[[ 0.10473669  0.89526325]]
[[ 0.88144785  0.11855212]]
[[ 0.10415578  0.89584422]]
[[ 0.03904522  0.96095484]]
[[ 0.37322202  0.62677801]]
[[ 0.11721417  0.88278586]]
[[ 0.58735704  0.41264296]]
[[ 0.09431936  0.90568066]]
[[ 0.23689844  0.76310158]]
[[ 0.22314912  0.77685088]]
[[ 0.08277998  0.91722   ]]
[[ 0.0239626   0.97603738]]
[[ 0.02435848  0.97564155]]
[[ 0.72085744  0.27914259]]
[[ 0.15027571  0.84972429]]
[[ 0.83523041  0.16476962]]
[[ 0.0754172   0.92458284]]
[[ 0.25586104  0.74413896]]
[[ 0.01542526  0.98457474]]
[[ 0.22177073  0.7782293 ]]
[[ 0.06003042  0.93996954]]
[[ 0.1690827  0.8309173]]
[[ 0.06107237  0.93892765]]
[[ 0.92596138  0.07403865]]
[[ 0.116041  0.883959]]
