[[ 0.06840776  0.93159223]]
[[ 0.15859964  0.84140033]]
[[ 0.6302408   0.36975929]]
[[ 0.14560516  0.85439479]]
[[ 0.09201279  0.90798724]]
[[ 0.07226764  0.92773235]]
[[ 0.0842273   0.91577268]]
[[ 0.07782947  0.92217052]]
[[ 0.08533061  0.91466945]]
[[ 0.07772843  0.92227161]]
[[ 0.0801041   0.91989589]]
[[ 0.39333209  0.60666788]]
[[ 0.07592373  0.92407626]]
[[ 0.10476834  0.89523166]]
[[ 0.30836546  0.69163454]]
[[ 0.10638989  0.89361012]]
[[ 0.07996344  0.92003655]]
[[ 0.10000505  0.89999491]]
[[ 0.07500381  0.92499614]]
[[ 0.07967722  0.92032278]]
[[ 0.16160077  0.83839917]]
[[ 0.08923563  0.9107644 ]]
[[ 0.29758856  0.70241147]]
[[ 0.09218918  0.90781087]]
[[ 0.07925099  0.92074901]]
[[ 0.21568531  0.78431469]]
[[ 0.08519815  0.9148019 ]]
[[ 0.07794406  0.92205596]]
[[ 0.0764211   0.92357886]]
[[ 0.08019732  0.91980273]]
[[ 0.08924879  0.91075122]]
[[ 0.07228462  0.92771536]]
[[ 0.15877447  0.8412255 ]]
[[ 0.0823287   0.91767132]]
[[ 0.17743029  0.82256973]]
[[ 0.09637993  0.90362006]]
[[ 0.04429033  0.9557097 ]]
[[ 0.06836989  0.93163007]]
[[ 0.10863824  0.89136171]]
[[ 0.0792025   0.92079753]]
[[ 0.09776998  0.90223002]]
[[ 0.07156366  0.92843634]]
[[ 0.17144096  0.8285591 ]]
[[ 0.12200002  0.8779999 ]]
[[ 0.08123132  0.9187687 ]]
[[ 0.07895456  0.92104542]]
[[ 0.06429008  0.93570995]]
[[ 0.07520152  0.92479843]]
[[ 0.0952372  0.9047628]]
[[ 0.06965207  0.93034798]]
[[ 0.16401258  0.83598745]]
[[ 0.19462128  0.80537874]]
[[ 0.08357438  0.91642559]]
[[ 0.10568628  0.89431369]]
[[ 0.17433819  0.82566178]]
[[ 0.1919049  0.8080951]]
[[ 0.09096609  0.90903395]]
[[ 0.17756557  0.82243443]]
[[ 0.15929322  0.84070683]]
[[ 0.08706294  0.91293705]]
[[ 0.07452084  0.92547917]]
[[ 0.12219787  0.87780213]]
[[ 0.76996988  0.23003013]]
[[ 0.08272813  0.91727185]]
[[ 0.08429677  0.91570324]]
[[ 0.18669783  0.81330216]]
[[ 0.06843771  0.93156224]]
[[ 0.08355903  0.91644102]]
[[ 0.0739114   0.92608863]]
[[ 0.07082558  0.92917442]]
[[ 0.0780803  0.9219197]]
[[ 0.07547789  0.9245221 ]]
[[ 0.08959635  0.91040367]]
[[ 0.06928422  0.93071574]]
[[ 0.06723074  0.9327693 ]]
[[ 0.08201267  0.91798735]]
[[ 0.08079526  0.91920471]]
[[ 0.08408776  0.91591227]]
[[ 0.1048236   0.89517635]]
[[ 0.08425814  0.91574192]]
[[ 0.07959981  0.92040014]]
[[ 0.18921471  0.81078523]]
[[ 0.07323074  0.9267692 ]]
[[ 0.15122797  0.84877199]]
[[ 0.08039694  0.91960305]]
[[ 0.07765535  0.92234462]]
[[ 0.12330014  0.87669986]]
[[ 0.11684053  0.88315946]]
[[ 0.32143641  0.67856359]]
[[ 0.03975156  0.96024853]]
[[ 0.65357554  0.34642452]]
[[ 0.03194033  0.96805972]]
[[ 0.07849116  0.92150879]]
[[ 0.04888877  0.95111126]]
[[ 0.10291897  0.89708102]]
[[ 0.0737595   0.92624044]]
[[ 0.2539354  0.7460646]]
[[ 0.0776629   0.92233711]]
[[ 0.09162153  0.90837848]]
[[ 0.01852692  0.98147303]]
[[ 0.104129    0.89587098]]
[[ 0.46470433  0.53529567]]
[[ 0.20520779  0.79479218]]
[[ 0.89481109  0.10518885]]
[[ 0.09989262  0.90010732]]
[[ 0.0720514   0.92794859]]
[[ 0.23463619  0.76536381]]
[[ 0.20241709  0.79758292]]
[[ 0.05954168  0.9404583 ]]
[[ 0.07351144  0.92648858]]
[[ 0.20276546  0.79723454]]
[[ 0.08750521  0.91249472]]
[[ 0.07771938  0.92228061]]
[[ 0.03042558  0.96957445]]
[[ 0.20891437  0.79108566]]
[[ 0.19873847  0.80126154]]
[[ 0.02406084  0.97593915]]
[[ 0.07727814  0.9227218 ]]
[[ 0.05773439  0.94226557]]
[[ 0.12644269  0.87355727]]
[[ 0.08028691  0.91971314]]
[[ 0.06912278  0.93087715]]
[[ 0.02188544  0.9781146 ]]
[[ 0.17789215  0.82210791]]
[[ 0.07734737  0.9226526 ]]
[[ 0.078136    0.92186397]]
[[ 0.09591989  0.90408015]]
[[ 0.07585196  0.92414802]]
[[ 0.07954232  0.92045772]]
[[ 0.07496082  0.92503923]]
[[ 0.06965593  0.93034405]]
[[ 0.07624672  0.92375326]]
[[ 0.09400216  0.90599787]]
[[ 0.07502711  0.92497289]]
[[ 0.07873869  0.92126125]]
[[ 0.08128034  0.91871971]]
[[ 0.18910186  0.81089813]]
[[ 0.24301706  0.75698292]]
[[ 0.06885295  0.93114704]]
[[ 0.13030295  0.86969703]]
[[ 0.19660385  0.80339617]]
[[ 0.60765165  0.39234835]]
[[ 0.22400154  0.77599841]]
[[ 0.07325711  0.92674291]]
[[ 0.01039783  0.98960215]]
[[ 0.0662567  0.9337433]]
[[ 0.08919084  0.91080916]]
[[ 0.08121426  0.91878569]]
[[ 0.07347289  0.92652714]]
[[ 0.08121048  0.91878951]]
[[ 0.13852516  0.86147487]]
[[ 0.05584727  0.94415271]]
[[ 0.07840755  0.92159241]]
[[ 0.48688132  0.51311874]]
[[ 0.06262422  0.93737578]]
[[ 0.05915439  0.94084567]]
[[ 0.06995156  0.93004841]]
[[ 0.07440227  0.92559773]]
[[ 0.07266134  0.92733866]]
[[ 0.06205861  0.93794137]]
[[ 0.17629881  0.82370126]]
[[ 0.0796375   0.92036247]]
[[ 0.06107537  0.93892461]]
[[ 0.07470531  0.9252947 ]]
[[ 0.06123803  0.93876195]]
[[ 0.07736732  0.92263269]]
[[ 0.17287385  0.8271262 ]]
[[ 0.07914576  0.92085421]]
[[ 0.08665708  0.91334289]]
[[ 0.07703884  0.92296124]]
[[ 0.06942168  0.93057829]]
[[ 0.09200739  0.90799266]]
