[[ 0.13051435  0.86948568]]
[[ 0.03206279  0.96793729]]
[[ 0.79434359  0.2056565 ]]
[[ 0.08687608  0.91312391]]
[[ 0.06732634  0.93267369]]
[[ 0.25575429  0.74424571]]
[[ 0.43582234  0.56417763]]
[[ 0.13798712  0.86201292]]
[[ 0.10131793  0.898682  ]]
[[ 0.20573127  0.79426873]]
[[ 0.06662103  0.93337893]]
[[ 0.36885312  0.63114685]]
[[ 0.0355999   0.96440011]]
[[ 0.56443518  0.43556482]]
[[ 0.10827804  0.89172196]]
[[ 0.64215004  0.35784987]]
[[ 0.04502849  0.95497149]]
[[ 0.39057305  0.60942703]]
[[ 0.21485451  0.78514546]]
[[ 0.1566534   0.84334654]]
[[ 0.23785065  0.76214933]]
[[ 0.23776123  0.76223874]]
[[ 0.33579829  0.66420174]]
[[ 0.27571708  0.72428286]]
[[ 0.25789177  0.74210823]]
[[ 0.16638549  0.83361453]]
[[ 0.27746806  0.72253191]]
[[ 0.07102281  0.92897713]]
[[ 0.18231826  0.81768167]]
[[ 0.78932637  0.21067363]]
[[ 0.93506259  0.06493747]]
[[ 0.08162472  0.91837531]]
[[ 0.02912203  0.97087795]]
[[ 0.11385342  0.88614655]]
[[ 0.0613369   0.93866313]]
[[ 0.31412783  0.6858722 ]]
[[ 0.44669345  0.55330658]]
[[ 0.13522273  0.86477721]]
[[ 0.1548584   0.84514153]]
[[ 0.03434375  0.96565628]]
[[ 0.64430165  0.35569835]]
[[ 0.28701007  0.71298993]]
[[ 0.04306175  0.95693827]]
[[ 0.32723922  0.67276078]]
[[ 0.1382264   0.86177361]]
[[ 0.04642789  0.95357209]]
[[ 0.0788857   0.92111427]]
[[ 0.3731676   0.62683243]]
[[ 0.20339134  0.79660869]]
[[ 0.45820794  0.54179209]]
[[ 0.01255004  0.98745   ]]
[[ 0.19800633  0.80199373]]
[[ 0.44907612  0.55092388]]
[[ 0.05656607  0.94343394]]
[[ 0.40582943  0.59417057]]
[[ 0.16503619  0.83496386]]
[[ 0.10904952  0.8909505 ]]
[[ 0.12310058  0.87689948]]
[[ 0.32808024  0.6719197 ]]
[[ 0.23162295  0.76837713]]
[[ 0.0222303   0.97776973]]
[[ 0.18011986  0.81988019]]
[[ 0.11921391  0.88078612]]
