[[ 0.27210423  0.72789574]]
[[ 0.55154616  0.44845384]]
[[ 0.89534593  0.10465403]]
[[ 0.79790002  0.20209998]]
[[ 0.9430601   0.05693996]]
[[ 0.78785938  0.2121406 ]]
[[ 0.89880824  0.10119175]]
[[ 0.32253447  0.67746556]]
[[ 0.87979126  0.12020875]]
[[ 0.70119441  0.29880559]]
[[ 0.08230633  0.91769361]]
[[ 0.62304872  0.37695125]]
[[ 0.87476927  0.12523067]]
[[ 0.60349929  0.39650074]]
[[ 0.10126993  0.89873004]]
[[ 0.17496982  0.82503015]]
[[ 0.02333318  0.97666681]]
[[ 0.17307463  0.8269254 ]]
[[ 0.06664917  0.9333508 ]]
[[ 0.19805902  0.80194098]]
[[ 0.62278086  0.37721908]]
[[ 0.79020673  0.20979327]]
[[ 0.94205874  0.05794129]]
[[ 0.56138974  0.43861026]]
[[ 0.97610939  0.02389057]]
[[ 0.38622135  0.61377865]]
[[ 0.10348337  0.89651656]]
[[ 0.08792309  0.91207683]]
[[ 0.07990806  0.92009193]]
[[ 0.24553728  0.75446278]]
[[ 0.87897998  0.12102001]]
[[ 0.42122379  0.57877624]]
[[ 0.16727844  0.83272153]]
[[ 0.25952974  0.74047023]]
[[ 0.18048236  0.81951767]]
[[ 0.05205008  0.94794995]]
[[ 0.27915704  0.72084296]]
[[ 0.10622525  0.89377475]]
[[ 0.82032204  0.17967796]]
[[ 0.86883098  0.13116907]]
[[ 0.06616677  0.93383324]]
[[ 0.11835238  0.88164759]]
[[ 0.78406912  0.21593086]]
[[ 0.16822515  0.83177483]]
[[ 0.44445774  0.55554223]]
[[ 0.40456212  0.59543788]]
[[ 0.62080723  0.37919274]]
[[ 0.95143974  0.04856034]]
[[ 0.85300094  0.14699911]]
[[ 0.91572654  0.08427353]]
[[ 0.18321443  0.81678563]]
[[ 0.4513503   0.54864979]]
[[ 0.65413511  0.34586492]]
[[ 0.11826441  0.88173556]]
[[ 0.72353154  0.27646846]]
[[ 0.20072713  0.79927284]]
[[ 0.16703092  0.83296913]]
[[ 0.57433712  0.42566285]]
[[ 0.50876456  0.49123544]]
[[ 0.35849926  0.64150065]]
[[ 0.40828353  0.59171653]]
[[ 0.94649816  0.05350183]]
[[ 0.50256795  0.49743202]]
[[ 0.92064559  0.07935439]]
[[ 0.52958423  0.4704158 ]]
[[ 0.87948632  0.12051369]]
[[ 0.86947864  0.13052137]]
[[ 0.10321499  0.89678502]]
[[ 0.11480708  0.88519293]]
[[ 0.23816609  0.76183391]]
[[ 0.34534004  0.65465999]]
[[ 0.05696364  0.94303632]]
[[ 0.06199264  0.93800735]]
[[ 0.2679472  0.7320528]]
[[ 0.88487577  0.11512426]]
[[ 0.07247999  0.92752004]]
[[ 0.13643877  0.86356121]]
[[ 0.66144091  0.33855912]]
[[ 0.47858107  0.52141893]]
[[ 0.26041335  0.73958665]]
[[ 0.79098135  0.20901866]]
[[ 0.7187072   0.28129277]]
[[ 0.09449182  0.90550822]]
[[ 0.54888701  0.45111308]]
[[ 0.34428886  0.65571117]]
[[ 0.28760296  0.71239698]]
[[ 0.53631067  0.46368933]]
[[ 0.71874416  0.28125584]]
[[ 0.2010721  0.7989279]]
[[ 0.08562163  0.9143784 ]]
[[ 0.38349158  0.61650842]]
[[ 0.20574366  0.79425633]]
[[ 0.03207045  0.96792954]]
[[ 0.94784838  0.05215165]]
[[ 0.71345234  0.28654763]]
[[ 0.83781171  0.16218832]]
[[ 0.1870172  0.8129828]]
[[ 0.10574692  0.89425308]]
[[ 0.54091614  0.45908383]]
[[ 0.81020004  0.18979993]]
[[ 0.33806232  0.66193771]]
[[ 0.35291207  0.64708787]]
[[ 0.55437517  0.4456248 ]]
[[ 0.86061436  0.13938567]]
[[ 0.08264057  0.91735941]]
[[ 0.68561858  0.31438142]]
[[ 0.2847988   0.71520114]]
[[ 0.38779724  0.61220276]]
[[ 0.71991181  0.28008819]]
[[ 0.96852356  0.03147648]]
[[ 0.21684583  0.78315419]]
[[ 0.93267202  0.06732799]]
[[ 0.27660406  0.72339594]]
[[ 0.64441037  0.3555896 ]]
[[ 0.84175402  0.15824606]]
[[ 0.4702394  0.5297606]]
[[ 0.26285395  0.73714608]]
[[ 0.85697782  0.14302213]]
[[ 0.3382732   0.66172677]]
[[ 0.57986712  0.42013291]]
[[ 0.20242226  0.7975778 ]]
[[ 0.47720495  0.52279508]]
[[ 0.18924454  0.81075549]]
[[ 0.45979691  0.54020315]]
[[ 0.16040701  0.83959299]]
[[ 0.76462573  0.23537432]]
[[ 0.39570722  0.60429281]]
[[ 0.80137277  0.19862723]]
[[ 0.22740474  0.77259529]]
