[[ 0.03923105  0.96076894]]
[[ 0.08408338  0.91591656]]
[[ 0.04987115  0.95012885]]
[[ 0.06691567  0.93308431]]
[[ 0.24632616  0.75367379]]
[[ 0.10333695  0.89666301]]
[[ 0.04416949  0.95583057]]
[[ 0.44457686  0.55542308]]
[[ 0.60115057  0.39884949]]
[[ 0.6508854   0.34911457]]
[[ 0.04324981  0.95675021]]
[[ 0.09012314  0.90987688]]
[[ 0.42498291  0.57501715]]
[[ 0.33086038  0.66913968]]
[[ 0.38426146  0.61573845]]
[[ 0.36257586  0.63742405]]
[[ 0.14846717  0.85153282]]
[[ 0.31478477  0.68521518]]
[[ 0.89685208  0.10314792]]
[[ 0.78015262  0.21984738]]
[[ 0.19763374  0.80236632]]
[[ 0.05567761  0.94432235]]
[[ 0.2466816   0.75331831]]
[[ 0.03093494  0.96906507]]
[[ 0.0937125   0.90628749]]
[[ 0.05042153  0.94957852]]
[[ 0.35906351  0.64093655]]
[[ 0.06137051  0.93862951]]
[[ 0.30595776  0.69404221]]
[[ 0.15672928  0.84327078]]
[[ 0.1095479   0.89045209]]
[[ 0.8008213   0.19917865]]
[[ 0.67228687  0.3277131 ]]
[[ 0.04085208  0.95914793]]
[[ 0.16592264  0.83407736]]
[[ 0.11509719  0.88490283]]
[[ 0.89354378  0.10645623]]
[[ 0.45910683  0.54089314]]
[[ 0.12197404  0.87802595]]
[[ 0.14989795  0.85010207]]
[[ 0.84005874  0.15994123]]
[[ 0.12118816  0.87881184]]
[[ 0.64277285  0.35722715]]
[[ 0.17696612  0.82303387]]
[[ 0.70619965  0.29380035]]
[[ 0.7297231  0.2702769]]
[[ 0.60058033  0.3994197 ]]
[[ 0.21739982  0.78260016]]
[[ 0.03693779  0.96306223]]
[[ 0.20064756  0.79935241]]
[[ 0.34657508  0.65342492]]
[[ 0.10974292  0.89025712]]
[[ 0.63109094  0.36890903]]
[[ 0.54246497  0.45753506]]
[[ 0.39458507  0.60541493]]
[[ 0.26400495  0.73599505]]
[[ 0.01738765  0.98261237]]
[[ 0.05718859  0.94281143]]
[[ 0.31025752  0.68974251]]
[[ 0.27174649  0.72825348]]
[[ 0.14450404  0.85549593]]
[[ 0.11202472  0.88797522]]
[[ 0.08018364  0.91981643]]
[[ 0.11557635  0.88442367]]
[[ 0.13065784  0.86934221]]
[[ 0.04566092  0.95433909]]
[[ 0.08626091  0.91373909]]
[[ 0.14034478  0.85965514]]
[[ 0.13052198  0.86947811]]
[[ 0.3894555  0.6105445]]
[[ 0.65859252  0.34140751]]
[[ 0.59094661  0.40905333]]
[[ 0.10233396  0.89766598]]
[[ 0.62987721  0.37012279]]
[[ 0.89068919  0.10931081]]
[[ 0.18039522  0.81960475]]
[[ 0.04290898  0.95709103]]
[[ 0.05310812  0.9468919 ]]
[[ 0.69492984  0.30507016]]
[[ 0.2497084   0.75029159]]
[[ 0.7979396   0.20206042]]
[[ 0.97460496  0.02539507]]
[[ 0.01638313  0.98361683]]
[[ 0.19504803  0.80495197]]
[[ 0.13189907  0.86810094]]
[[ 0.4658986   0.53410137]]
[[ 0.43170321  0.56829679]]
[[ 0.69159257  0.3084074 ]]
[[ 0.07853765  0.92146236]]
[[ 0.94741476  0.05258526]]
[[ 0.97926086  0.02073915]]
[[ 0.20959131  0.79040867]]
[[ 0.34119803  0.65880191]]
[[ 0.08926661  0.9107334 ]]
[[ 0.01890951  0.98109049]]
[[ 0.82519197  0.17480795]]
[[ 0.02041115  0.97958881]]
[[ 0.1573731   0.84262693]]
[[ 0.07795279  0.92204726]]
[[ 0.08765614  0.91234392]]
[[ 0.07744261  0.92255741]]
[[ 0.07060741  0.92939258]]
[[ 0.01899911  0.98100084]]
[[ 0.09730666  0.90269333]]
[[ 0.12127712  0.87872291]]
[[ 0.24537654  0.75462347]]
[[ 0.72539991  0.27460009]]
[[ 0.03604856  0.96395141]]
[[ 0.1786743   0.82132566]]
[[ 0.12531732  0.87468266]]
[[ 0.94985086  0.05014914]]
[[ 0.49942946  0.50057054]]
[[ 0.56531298  0.43468702]]
[[ 0.04284737  0.95715261]]
[[ 0.66292208  0.33707789]]
[[ 0.17128082  0.8287192 ]]
[[ 0.08756749  0.91243249]]
[[ 0.23403241  0.76596767]]
[[ 0.68578607  0.31421396]]
[[ 0.10928518  0.89071482]]
[[ 0.09242827  0.90757167]]
[[ 0.06055567  0.9394443 ]]
[[ 0.09991388  0.9000861 ]]
[[ 0.10827152  0.89172852]]
[[ 0.45483014  0.54516983]]
[[ 0.05907256  0.94092745]]
[[ 0.90217841  0.09782163]]
[[ 0.11393194  0.88606805]]
[[ 0.26684472  0.73315525]]
[[ 0.04353036  0.95646966]]
[[ 0.02494815  0.97505182]]
[[ 0.27912271  0.72087729]]
[[ 0.07033487  0.92966509]]
[[ 0.13289487  0.86710513]]
[[ 0.09875048  0.90124953]]
[[ 0.03767272  0.9623273 ]]
[[ 0.43382117  0.5661788 ]]
[[ 0.17275143  0.82724857]]
[[ 0.10626107  0.89373899]]
[[ 0.02661007  0.97338992]]
[[ 0.141164    0.85883594]]
[[ 0.41167837  0.58832163]]
[[ 0.2233398  0.7766602]]
[[ 0.270614    0.72938603]]
[[ 0.11422148  0.88577855]]
[[ 0.20507494  0.79492503]]
[[ 0.05601672  0.94398326]]
[[ 0.05480636  0.94519365]]
[[ 0.05576532  0.94423467]]
[[ 0.05777576  0.9422242 ]]
[[ 0.0681053   0.93189472]]
[[ 0.08635293  0.91364712]]
[[ 0.52310461  0.47689539]]
[[ 0.02478438  0.97521567]]
[[ 0.07710002  0.92289996]]
[[ 0.20836335  0.79163665]]
[[ 0.25854     0.74145997]]
[[ 0.08846188  0.91153812]]
[[ 0.17691539  0.82308459]]
[[ 0.03692511  0.96307492]]
[[ 0.01518521  0.98481476]]
[[ 0.02515269  0.97484732]]
[[ 0.02172329  0.97827667]]
[[ 0.17780365  0.82219636]]
[[ 0.34542656  0.65457338]]
[[ 0.01562863  0.98437136]]
[[ 0.45750079  0.54249913]]
[[ 0.11760147  0.88239855]]
[[ 0.11072839  0.88927168]]
[[ 0.57970142  0.42029861]]
[[ 0.54481328  0.45518675]]
[[ 0.30267948  0.69732052]]
[[ 0.18671666  0.81328338]]
[[ 0.03887568  0.96112436]]
[[ 0.0151551   0.98484486]]
[[ 0.22693948  0.7730605 ]]
[[ 0.87623066  0.12376936]]
[[ 0.32192197  0.678078  ]]
[[ 0.0171313   0.98286867]]
[[ 0.01784123  0.98215872]]
[[ 0.02323656  0.97676349]]
[[ 0.48852447  0.51147556]]
[[ 0.06768534  0.93231463]]
[[ 0.04792424  0.95207572]]
[[ 0.01757247  0.98242754]]
[[ 0.0287069   0.97129309]]
[[ 0.18795459  0.81204545]]
[[ 0.11488167  0.88511831]]
[[ 0.28260297  0.71739703]]
[[ 0.28627545  0.71372461]]
[[ 0.0552802   0.94471979]]
[[ 0.03426361  0.96573633]]
[[ 0.14057043  0.85942954]]
[[ 0.0239829   0.97601706]]
[[ 0.45641285  0.54358715]]
[[ 0.41094679  0.58905315]]
[[ 0.40307799  0.59692198]]
[[ 0.26764247  0.73235756]]
[[ 0.31214124  0.68785882]]
[[ 0.26936513  0.73063493]]
[[ 0.06274051  0.93725944]]
[[ 0.82351649  0.17648353]]
[[ 0.24425013  0.75574988]]
[[ 0.45249772  0.54750222]]
[[ 0.10876269  0.89123732]]
[[ 0.32043362  0.67956638]]
[[ 0.12099982  0.87900019]]
[[ 0.10719079  0.89280927]]
[[ 0.8033433  0.1966567]]
[[ 0.04667165  0.95332837]]
[[ 0.09202673  0.90797329]]
[[ 0.15741052  0.8425895 ]]
[[ 0.14222936  0.85777062]]
[[ 0.08536697  0.91463304]]
[[ 0.1419155   0.85808444]]
[[ 0.07554722  0.92445272]]
[[ 0.23365328  0.76634669]]
[[ 0.29450163  0.70549834]]
[[ 0.29013327  0.7098667 ]]
[[ 0.1400197   0.85998029]]
[[ 0.28507179  0.71492821]]
[[ 0.7911334   0.20886664]]
[[ 0.01502847  0.98497158]]
[[ 0.33861294  0.66138703]]
[[ 0.04593794  0.9540621 ]]
[[ 0.30704176  0.69295824]]
[[ 0.07006972  0.92993027]]
[[ 0.11258543  0.88741463]]
[[ 0.58036411  0.41963592]]
[[ 0.88957906  0.11042096]]
[[ 0.04196116  0.95803881]]
[[ 0.5437007  0.4562993]]
[[ 0.11837836  0.88162166]]
[[ 0.11988279  0.88011718]]
[[ 0.72781169  0.27218828]]
[[ 0.20233586  0.79766417]]
[[ 0.10996218  0.89003778]]
[[ 0.32248709  0.67751294]]
[[ 0.24636173  0.75363827]]
[[ 0.11520418  0.88479584]]
[[ 0.98444504  0.01555499]]
[[ 0.85703921  0.14296083]]
[[ 0.14368583  0.85631418]]
[[ 0.29870236  0.7012977 ]]
[[ 0.44912755  0.5508725 ]]
[[ 0.99279082  0.00720915]]
[[ 0.82951862  0.1704814 ]]
[[ 0.03866949  0.96133059]]
[[ 0.13573211  0.86426783]]
[[ 0.02966212  0.97033793]]
[[ 0.01864449  0.98135549]]
[[ 0.26397714  0.73602283]]
[[ 0.2490326   0.75096744]]
[[ 0.04691039  0.95308965]]
[[ 0.06368453  0.93631554]]
[[ 0.24505775  0.75494224]]
[[ 0.12761147  0.87238854]]
[[ 0.10356954  0.89643043]]
[[ 0.16292641  0.83707356]]
[[ 0.12433913  0.8756609 ]]
[[ 0.04859193  0.95140809]]
[[ 0.2246176  0.7753824]]
[[ 0.07997867  0.9200213 ]]
[[ 0.49479756  0.50520241]]
[[ 0.89701939  0.10298054]]
[[ 0.03276733  0.9672327 ]]
[[ 0.05300225  0.9469977 ]]
[[ 0.11092585  0.88907409]]
[[ 0.11270745  0.88729262]]
[[ 0.08757938  0.91242063]]
[[ 0.20839252  0.79160744]]
[[ 0.12229473  0.87770522]]
[[ 0.17232721  0.82767284]]
[[ 0.24588625  0.75411379]]
[[ 0.74904054  0.2509594 ]]
[[ 0.04478515  0.95521486]]
[[ 0.22853167  0.77146834]]
[[ 0.38170892  0.61829102]]
[[ 0.07296693  0.92703307]]
[[ 0.12365757  0.87634242]]
[[ 0.34544328  0.65455675]]
[[ 0.26679268  0.73320729]]
[[ 0.31351432  0.68648571]]
[[ 0.9815042   0.01849584]]
[[ 0.07399835  0.92600161]]
[[ 0.60518241  0.3948175 ]]
[[ 0.1958068   0.80419326]]
[[ 0.08157608  0.91842395]]
[[ 0.07962313  0.92037696]]
[[ 0.07586309  0.92413694]]
[[ 0.52301222  0.47698772]]
[[ 0.06891303  0.93108702]]
[[ 0.07032368  0.92967635]]
[[ 0.0999464   0.90005356]]
[[ 0.10600606  0.89399391]]
[[ 0.11491614  0.88508385]]
[[ 0.16072683  0.83927315]]
[[ 0.11483129  0.88516873]]
[[ 0.11561215  0.88438785]]
[[ 0.11652356  0.88347644]]
[[ 0.10614765  0.89385241]]
[[ 0.05181761  0.94818246]]
[[ 0.31348002  0.68652004]]
[[ 0.36165982  0.63834018]]
[[ 0.34613419  0.65386581]]
[[ 0.04748539  0.95251465]]
[[ 0.09109669  0.90890336]]
[[ 0.81904602  0.18095399]]
[[ 0.11419982  0.88580012]]
[[ 0.62038618  0.37961376]]
[[ 0.12096119  0.87903887]]
[[ 0.0758121   0.92418796]]
[[ 0.18210347  0.81789654]]
[[ 0.73131776  0.26868221]]
[[ 0.95696795  0.04303199]]
[[ 0.17948683  0.82051313]]
[[ 0.07542998  0.92457002]]
[[ 0.12416778  0.8758322 ]]
[[ 0.05333985  0.9466601 ]]
[[ 0.08630662  0.91369337]]
[[ 0.11468004  0.88532001]]
[[ 0.2179992   0.78200072]]
[[ 0.1439053   0.85609466]]
[[ 0.05020102  0.94979906]]
[[ 0.65252846  0.34747151]]
[[ 0.0512839   0.94871604]]
[[ 0.09453055  0.90546948]]
[[ 0.49685952  0.50314045]]
[[ 0.39611059  0.60388941]]
[[ 0.28733513  0.7126649 ]]
[[ 0.12029213  0.87970781]]
[[ 0.0961538   0.90384614]]
[[ 0.07924633  0.92075366]]
[[ 0.08377875  0.9162212 ]]
[[ 0.11131964  0.8886804 ]]
[[ 0.1151556   0.88484442]]
[[ 0.17700054  0.82299948]]
[[ 0.10427883  0.8957212 ]]
[[ 0.33572498  0.66427499]]
[[ 0.05908723  0.94091278]]
[[ 0.33510819  0.66489184]]
[[ 0.03533901  0.964661  ]]
[[ 0.13717143  0.86282855]]
