[[ 0.12749296  0.87250704]]
[[ 0.26578876  0.73421127]]
[[ 0.050374    0.94962603]]
[[ 0.37550309  0.62449688]]
[[ 0.16725791  0.83274204]]
[[ 0.05122102  0.94877893]]
[[ 0.2051509   0.79484916]]
[[ 0.639741    0.36025906]]
[[ 0.2676529   0.73234707]]
[[ 0.05136488  0.94863516]]
[[ 0.81289232  0.18710765]]
[[ 0.05355477  0.94644523]]
[[ 0.12857303  0.871427  ]]
[[ 0.64759982  0.35240021]]
[[ 0.06238963  0.93761039]]
[[ 0.04817002  0.95182997]]
[[ 0.3951824   0.60481763]]
[[ 0.14267626  0.85732377]]
[[ 0.05864888  0.94135118]]
[[ 0.28192499  0.71807498]]
[[ 0.42146245  0.57853764]]
[[ 0.35503653  0.6449635 ]]
[[ 0.0543952   0.94560486]]
[[ 0.06142284  0.93857712]]
[[ 0.63496512  0.36503485]]
[[ 0.30305439  0.69694567]]
[[ 0.30387181  0.69612819]]
[[ 0.29716504  0.70283496]]
[[ 0.08241615  0.91758388]]
[[ 0.94343227  0.05656772]]
[[ 0.28415713  0.7158429 ]]
[[ 0.42155617  0.57844377]]
[[ 0.14342025  0.85657978]]
[[ 0.06189108  0.93810898]]
[[ 0.21061818  0.7893818 ]]
[[ 0.96248871  0.03751123]]
[[ 0.43241504  0.56758499]]
[[ 0.12282997  0.87717009]]
[[ 0.28242838  0.71757162]]
[[ 0.18820925  0.81179076]]
[[ 0.7523182   0.24768181]]
[[ 0.07092371  0.92907631]]
[[ 0.05081132  0.94918871]]
[[ 0.23868889  0.76131111]]
[[ 0.160853    0.83914703]]
[[ 0.05171003  0.94828993]]
[[ 0.04748971  0.95251036]]
[[ 0.05319444  0.94680554]]
[[ 0.05092487  0.9490751 ]]
[[ 0.0768519  0.9231481]]
[[ 0.06862151  0.93137842]]
[[ 0.16621895  0.83378106]]
[[ 0.15290907  0.84709096]]
[[ 0.15723817  0.84276187]]
[[ 0.71592587  0.28407413]]
[[ 0.26053089  0.73946905]]
[[ 0.32985261  0.6701473 ]]
[[ 0.350389    0.64961094]]
[[ 0.61455303  0.38544706]]
[[ 0.29638433  0.70361567]]
[[ 0.31583196  0.68416804]]
[[ 0.05159923  0.9484008 ]]
[[ 0.312911    0.68708903]]
[[ 0.11733355  0.88266647]]
[[ 0.58543032  0.41456965]]
[[ 0.8439135  0.1560865]]
[[ 0.16140635  0.8385936 ]]
[[ 0.71465075  0.28534919]]
[[ 0.71750665  0.28249329]]
[[ 0.96440655  0.03559345]]
[[ 0.05283421  0.94716579]]
[[ 0.13532563  0.86467433]]
[[ 0.55721146  0.4427886 ]]
[[ 0.09818216  0.90181786]]
[[ 0.16073784  0.83926213]]
[[ 0.62084413  0.37915587]]
[[ 0.20838167  0.79161829]]
[[ 0.05225587  0.94774407]]
[[ 0.26936033  0.73063964]]
[[ 0.06775931  0.93224072]]
[[ 0.05355667  0.94644332]]
[[ 0.63876867  0.36123133]]
[[ 0.07818494  0.92181504]]
[[ 0.88144535  0.11855463]]
[[ 0.18037108  0.81962895]]
[[ 0.29136354  0.70863652]]
[[ 0.16665396  0.83334607]]
[[ 0.83542252  0.16457744]]
[[ 0.07760514  0.92239493]]
[[ 0.30830294  0.69169706]]
[[ 0.15760203  0.84239805]]
[[ 0.27464125  0.72535878]]
[[ 0.15667497  0.84332502]]
[[ 0.07713977  0.92286021]]
[[ 0.33425412  0.66574597]]
[[ 0.17618725  0.82381278]]
[[ 0.11220954  0.8877905 ]]
