[[ 0.49433231  0.50566775]]
[[ 0.80829358  0.19170649]]
[[ 0.79896426  0.20103569]]
[[ 0.81130201  0.18869802]]
[[ 0.29822209  0.70177788]]
[[ 0.75468743  0.24531256]]
[[ 0.27661347  0.72338647]]
[[ 0.87404841  0.1259516 ]]
[[ 0.4481777  0.5518223]]
[[ 0.30222663  0.69777334]]
[[ 0.7922352   0.20776477]]
[[ 0.80155975  0.19844022]]
[[ 0.97777164  0.02222835]]
[[ 0.80123824  0.19876178]]
[[ 0.80161273  0.19838722]]
[[ 0.80124366  0.19875625]]
[[ 0.5889765  0.4110235]]
[[ 0.79573452  0.20426551]]
[[ 0.09512835  0.90487164]]
[[ 0.78698111  0.21301892]]
[[ 0.79989994  0.20010009]]
[[ 0.78299791  0.21700211]]
[[ 0.79854238  0.20145762]]
[[ 0.79615867  0.20384137]]
[[ 0.11698365  0.88301641]]
[[ 0.86949205  0.13050792]]
[[ 0.2296934   0.77030659]]
[[ 0.1463628   0.85363728]]
[[ 0.79505932  0.20494066]]
[[ 0.78160584  0.21839418]]
[[ 0.74679232  0.25320771]]
[[ 0.30693418  0.69306582]]
[[ 0.7662558   0.23374429]]
[[ 0.7953077   0.20469232]]
[[ 0.80133539  0.19866464]]
[[ 0.55576813  0.44423187]]
[[ 0.78649825  0.21350178]]
[[ 0.79200304  0.2079969 ]]
[[ 0.79933679  0.20066321]]
[[ 0.14368558  0.85631436]]
[[ 0.79592413  0.2040759 ]]
[[ 0.1951651  0.8048349]]
[[ 0.80828857  0.19171138]]
[[ 0.52859378  0.47140619]]
[[ 0.78090149  0.21909849]]
[[ 0.19010639  0.80989361]]
[[ 0.8021822   0.19781774]]
[[ 0.80546349  0.19453652]]
[[ 0.89408761  0.10591239]]
[[ 0.80196893  0.19803105]]
[[ 0.67149538  0.32850468]]
[[ 0.80195796  0.19804199]]
[[ 0.80595934  0.1940406 ]]
[[ 0.95124602  0.04875394]]
[[ 0.7954064  0.2045936]]
[[ 0.8021068  0.1978932]]
[[ 0.22780938  0.77219063]]
[[ 0.81283092  0.18716902]]
[[ 0.81170255  0.18829742]]
[[ 0.40114537  0.5988546 ]]
[[ 0.54489893  0.4551011 ]]
[[ 0.95928711  0.04071284]]
[[ 0.29646081  0.70353919]]
[[ 0.86927938  0.13072057]]
[[ 0.21664618  0.78335375]]
[[ 0.80426139  0.19573858]]
[[ 0.23295949  0.76704049]]
[[ 0.78976518  0.21023481]]
[[ 0.17421429  0.8257857 ]]
[[ 0.80206472  0.19793528]]
[[ 0.10171503  0.89828497]]
[[ 0.08652227  0.91347778]]
[[ 0.04513493  0.95486504]]
[[ 0.26029128  0.73970878]]
[[ 0.79012161  0.20987841]]
[[ 0.80632973  0.19367024]]
[[ 0.24136028  0.75863975]]
[[ 0.34920838  0.65079165]]
[[ 0.79945183  0.20054816]]
[[ 0.79710245  0.20289759]]
[[ 0.06729563  0.93270439]]
[[ 0.79765868  0.2023413 ]]
[[ 0.21632057  0.78367943]]
[[ 0.78611708  0.21388294]]
[[ 0.79947329  0.20052664]]
[[ 0.73341507  0.26658496]]
[[ 0.76471245  0.23528761]]
[[ 0.91932851  0.08067151]]
[[ 0.79521036  0.20478962]]
[[ 0.66776526  0.33223474]]
[[ 0.79827088  0.20172915]]
[[ 0.78854394  0.21145605]]
[[ 0.67027044  0.32972959]]
[[ 0.17361404  0.82638603]]
[[ 0.55617839  0.44382158]]
[[ 0.21057747  0.78942251]]
[[ 0.797387  0.202613]]
[[ 0.12013745  0.87986255]]
[[ 0.64441037  0.3555896 ]]
[[ 0.13453308  0.86546689]]
[[ 0.79542595  0.20457412]]
[[ 0.66767734  0.33232263]]
[[ 0.11832567  0.88167435]]
[[ 0.77904755  0.22095245]]
[[ 0.11308854  0.88691145]]
[[ 0.79621458  0.20378539]]
[[ 0.78913546  0.21086448]]
[[ 0.19710429  0.80289572]]
[[ 0.09852682  0.90147316]]
[[ 0.79750407  0.20249593]]
[[ 0.5006054   0.49939463]]
[[ 0.37797946  0.62202054]]
[[ 0.14124998  0.85874999]]
[[ 0.79778612  0.2022139 ]]
[[ 0.79399574  0.20600422]]
[[ 0.80368125  0.19631875]]
[[ 0.17093571  0.82906431]]
[[ 0.27530301  0.72469699]]
[[ 0.67652255  0.32347742]]
[[ 0.49685952  0.50314045]]
[[ 0.92153889  0.07846115]]
[[ 0.9017216   0.09827834]]
[[ 0.85575771  0.14424232]]
[[ 0.22507757  0.77492243]]
[[ 0.14184411  0.85815591]]
[[ 0.04827087  0.95172912]]
[[ 0.77171302  0.22828697]]
[[ 0.97774851  0.02225146]]
[[ 0.86555952  0.13444048]]
[[ 0.13608208  0.86391789]]
[[ 0.79663068  0.20336933]]
[[ 0.36620608  0.63379395]]
[[ 0.58424169  0.41575831]]
[[ 0.80576962  0.19423036]]
[[ 0.66598123  0.33401868]]
[[ 0.78320175  0.21679826]]
[[ 0.39568672  0.60431325]]
[[ 0.93554688  0.06445314]]
[[ 0.19883141  0.80116856]]
[[ 0.16114883  0.83885115]]
[[ 0.76255685  0.23744318]]
[[ 0.02550463  0.97449535]]
[[ 0.691006    0.30899402]]
[[ 0.7977711   0.20222884]]
[[ 0.03713685  0.96286315]]
[[ 0.68780041  0.31219959]]
[[ 0.73147118  0.26852879]]
[[ 0.77932119  0.22067876]]
[[ 0.7967037   0.20329624]]
[[ 0.15619853  0.8438015 ]]
[[ 0.0521923   0.94780767]]
[[ 0.79341733  0.20658261]]
[[ 0.13128757  0.86871243]]
[[ 0.87353516  0.12646484]]
[[ 0.18820921  0.81179082]]
[[ 0.77773792  0.22226211]]
[[ 0.7966885   0.20331149]]
[[ 0.80741084  0.19258915]]
[[ 0.94764429  0.05235575]]
[[ 0.94174469  0.05825531]]
[[ 0.72032303  0.27967703]]
[[ 0.82356209  0.17643797]]
[[ 0.91765946  0.08234056]]
[[ 0.78804511  0.21195482]]
[[ 0.39650202  0.60349798]]
[[ 0.87372524  0.12627473]]
[[ 0.80176401  0.19823602]]
[[ 0.79664761  0.20335238]]
[[ 0.79168338  0.20831664]]
[[ 0.41742107  0.58257896]]
[[ 0.79164386  0.20835622]]
[[ 0.65942132  0.34057873]]
[[ 0.78617144  0.21382855]]
[[ 0.78474897  0.21525098]]
[[ 0.42067093  0.57932907]]
[[ 0.78549868  0.21450135]]
[[ 0.22475292  0.7752471 ]]
[[ 0.80235547  0.19764449]]
[[ 0.9252708   0.07472918]]
[[ 0.79135144  0.20864853]]
[[ 0.79830456  0.20169552]]
[[ 0.79079831  0.20920171]]
[[ 0.79761958  0.20238042]]
[[ 0.7958743   0.20412573]]
[[ 0.48682809  0.51317191]]
[[ 0.20221716  0.79778278]]
[[ 0.78641587  0.21358407]]
[[ 0.7909835   0.20901643]]
[[ 0.79191315  0.20808686]]
[[ 0.07618679  0.92381316]]
[[ 0.79290491  0.2070951 ]]
[[ 0.49606636  0.50393361]]
[[ 0.78455919  0.21544082]]
[[ 0.60580707  0.39419296]]
[[ 0.2861295   0.71387053]]
[[ 0.80649084  0.19350921]]
[[ 0.88094932  0.11905068]]
[[ 0.28633085  0.71366918]]
[[ 0.79446775  0.20553225]]
[[ 0.80619335  0.19380662]]
[[ 0.00750185  0.9924981 ]]
[[ 0.77980649  0.22019343]]
[[ 0.94117182  0.05882819]]
[[ 0.7937994   0.20620057]]
[[ 0.0087571   0.99124289]]
[[ 0.02219896  0.97780102]]
[[ 0.47193187  0.52806813]]
[[ 0.78935063  0.21064939]]
[[ 0.78090018  0.21909979]]
[[ 0.675246    0.32475397]]
[[ 0.79396391  0.20603614]]
[[ 0.74286306  0.25713694]]
[[ 0.7738682   0.22613186]]
[[ 0.33305433  0.6669457 ]]
[[ 0.69272435  0.30727562]]
[[ 0.78077  0.21923]]
[[ 0.78882676  0.21117319]]
[[ 0.54392052  0.45607939]]
[[ 0.30029434  0.69970566]]
[[ 0.78207046  0.21792954]]
[[ 0.4763422   0.52365786]]
[[ 0.00712072  0.99287933]]
[[ 0.06772781  0.93227226]]
[[ 0.77799612  0.22200383]]
[[ 0.08655908  0.91344088]]
[[ 0.98135835  0.0186416 ]]
[[ 0.15384252  0.84615749]]
[[ 0.34512886  0.65487123]]
[[ 0.79571205  0.20428796]]
[[ 0.88995451  0.11004544]]
[[ 0.29516977  0.70483029]]
[[ 0.80436838  0.19563164]]
[[ 0.79371709  0.20628288]]
[[ 0.80064565  0.19935437]]
[[ 0.19370973  0.80629033]]
[[ 0.22238286  0.77761716]]
[[ 0.23147398  0.76852608]]
[[ 0.79227221  0.20772777]]
[[ 0.83166063  0.16833936]]
[[ 0.13031726  0.86968273]]
[[ 0.72663683  0.2733632 ]]
[[ 0.91548038  0.08451965]]
[[ 0.81116784  0.18883218]]
[[ 0.82319152  0.17680854]]
[[ 0.27145424  0.72854573]]
[[ 0.70236713  0.29763287]]
[[ 0.85092592  0.14907406]]
[[ 0.78324157  0.21675846]]
[[ 0.78245676  0.21754321]]
[[ 0.16724987  0.83275008]]
[[ 0.08431894  0.91568106]]
[[ 0.7986179   0.20138212]]
[[ 0.87193578  0.12806429]]
[[ 0.16910125  0.8308987 ]]
[[ 0.78801268  0.21198724]]
[[ 0.83983123  0.16016878]]
[[ 0.77859116  0.22140887]]
[[ 0.8042711  0.1957289]]
[[ 0.80630261  0.19369735]]
[[ 0.17280705  0.8271929 ]]
[[ 0.79266882  0.20733121]]
[[ 0.80321157  0.19678849]]
[[ 0.10681898  0.89318103]]
[[ 0.79511756  0.20488247]]
[[ 0.42713049  0.57286948]]
[[ 0.37617108  0.62382895]]
[[ 0.78697389  0.21302611]]
[[ 0.12298837  0.87701166]]
[[ 0.94652742  0.05347258]]
[[ 0.78972602  0.21027398]]
[[ 0.79825592  0.20174411]]
[[ 0.39930281  0.6006971 ]]
[[ 0.55109203  0.44890794]]
[[ 0.77465779  0.22534224]]
[[ 0.78735226  0.21264772]]
[[ 0.33113369  0.66886628]]
[[ 0.99041766  0.00958237]]
[[ 0.79910803  0.20089191]]
[[ 0.59365433  0.40634564]]
[[ 0.26301661  0.73698336]]
