[[ 0.30274186  0.69725811]]
[[ 0.09621222  0.90378773]]
[[ 0.09655874  0.90344131]]
[[ 0.08628208  0.91371799]]
[[ 0.07210919  0.92789084]]
[[ 0.0790048   0.92099518]]
[[ 0.07672869  0.92327136]]
[[ 0.09975396  0.90024608]]
[[ 0.10392449  0.89607549]]
[[ 0.07539753  0.92460251]]
[[ 0.08162799  0.91837198]]
[[ 0.08047581  0.91952425]]
[[ 0.08838546  0.9116146 ]]
[[ 0.10009125  0.89990872]]
[[ 0.10017695  0.89982307]]
[[ 0.0830439   0.91695613]]
[[ 0.10537808  0.89462197]]
[[ 0.09733869  0.90266138]]
[[ 0.11421614  0.88578385]]
[[ 0.08387782  0.91612214]]
[[ 0.07216142  0.92783856]]
[[ 0.07588215  0.92411786]]
[[ 0.10192391  0.89807606]]
[[ 0.10517198  0.89482802]]
[[ 0.07298587  0.92701411]]
[[ 0.0803197  0.9196803]]
[[ 0.0661318   0.93386817]]
[[ 0.06351875  0.9364813 ]]
[[ 0.09174077  0.90825927]]
[[ 0.08887088  0.91112912]]
[[ 0.07311931  0.92688072]]
[[ 0.0852233   0.91477662]]
[[ 0.06961484  0.93038511]]
[[ 0.09433153  0.90566844]]
[[ 0.09588156  0.90411842]]
[[ 0.06894501  0.93105501]]
[[ 0.06572352  0.93427652]]
[[ 0.09030461  0.90969539]]
[[ 0.07406633  0.92593366]]
[[ 0.07478841  0.92521155]]
[[ 0.07989958  0.92010045]]
[[ 0.0748036   0.92519641]]
[[ 0.08866917  0.91133082]]
[[ 0.09667566  0.90332437]]
[[ 0.07939896  0.92060107]]
[[ 0.0953272   0.90467286]]
[[ 0.09783436  0.90216565]]
[[ 0.07697821  0.92302173]]
[[ 0.07615844  0.9238416 ]]
[[ 0.0731459   0.92685413]]
[[ 0.09416934  0.90583068]]
[[ 0.07590895  0.92409098]]
[[ 0.07662342  0.92337656]]
[[ 0.09757692  0.90242308]]
[[ 0.51382065  0.48617938]]
[[ 0.09353139  0.90646857]]
[[ 0.07787011  0.92212987]]
[[ 0.09515207  0.90484792]]
[[ 0.08001991  0.91998017]]
[[ 0.07741522  0.92258483]]
[[ 0.0947639   0.90523612]]
[[ 0.06637121  0.9336288 ]]
[[ 0.09599329  0.90400666]]
[[ 0.09477875  0.90522128]]
[[ 0.09874165  0.90125835]]
[[ 0.09720446  0.90279549]]
[[ 0.07631043  0.9236896 ]]
[[ 0.10281716  0.89718288]]
[[ 0.07179985  0.92820019]]
[[ 0.0917908  0.9082092]]
[[ 0.09536587  0.90463412]]
[[ 0.07225398  0.927746  ]]
[[ 0.09452315  0.90547681]]
[[ 0.09756154  0.90243852]]
[[ 0.1018258   0.89817423]]
[[ 0.09486079  0.90513915]]
[[ 0.07096411  0.9290359 ]]
[[ 0.07437581  0.92562419]]
[[ 0.0748842   0.92511582]]
[[ 0.07325847  0.9267416 ]]
[[ 0.09351707  0.90648299]]
[[ 0.09730067  0.90269935]]
[[ 0.03084856  0.9691515 ]]
[[ 0.09713657  0.90286344]]
[[ 0.09127325  0.90872681]]
[[ 0.07867265  0.92132735]]
[[ 0.09676684  0.90323317]]
[[ 0.09545889  0.90454113]]
[[ 0.0963847  0.9036153]]
[[ 0.26427996  0.73572004]]
[[ 0.09424125  0.9057588 ]]
[[ 0.06867441  0.93132561]]
[[ 0.07225856  0.92774141]]
[[ 0.06932082  0.9306792 ]]
[[ 0.06472012  0.93527985]]
[[ 0.09407815  0.90592182]]
[[ 0.08305987  0.91694009]]
[[ 0.0913262   0.90867382]]
[[ 0.09308642  0.90691358]]
[[ 0.09741723  0.90258276]]
[[ 0.09867015  0.90132982]]
[[ 0.07315475  0.92684519]]
[[ 0.09347937  0.90652061]]
[[ 0.09571932  0.90428072]]
[[ 0.09385217  0.90614778]]
[[ 0.07090778  0.92909217]]
[[ 0.46983615  0.53016388]]
[[ 0.09680763  0.9031924 ]]
[[ 0.06910235  0.93089765]]
[[ 0.08947894  0.91052109]]
[[ 0.33288187  0.66711819]]
[[ 0.07074492  0.92925513]]
[[ 0.07280039  0.92719954]]
[[ 0.0733578   0.92664218]]
[[ 0.09606821  0.9039318 ]]
[[ 0.07744069  0.92255938]]
[[ 0.0867878   0.91321218]]
[[ 0.07466053  0.92533952]]
[[ 0.07174751  0.92825246]]
[[ 0.10374473  0.89625531]]
[[ 0.09496704  0.90503299]]
[[ 0.09639762  0.90360236]]
[[ 0.09671126  0.90328878]]
[[ 0.09759695  0.90240306]]
[[ 0.07485685  0.92514318]]
[[ 0.07495388  0.92504615]]
[[ 0.09612454  0.90387547]]
[[ 0.07653032  0.92346966]]
[[ 0.07294521  0.92705476]]
[[ 0.09668113  0.90331882]]
[[ 0.09296241  0.90703756]]
[[ 0.07807932  0.92192072]]
[[ 0.09570974  0.90429026]]
[[ 0.09316591  0.90683407]]
[[ 0.07586314  0.92413682]]
[[ 0.1010073   0.89899272]]
[[ 0.07979989  0.92020017]]
[[ 0.17328991  0.82671005]]
[[ 0.09306232  0.90693772]]
[[ 0.09489204  0.90510792]]
[[ 0.09229704  0.90770298]]
[[ 0.09705906  0.90294099]]
[[ 0.08359717  0.91640288]]
[[ 0.07555346  0.92444652]]
[[ 0.09457006  0.9054299 ]]
[[ 0.07422172  0.92577821]]
[[ 0.0762439   0.92375612]]
[[ 0.0969104   0.90308964]]
[[ 0.09662548  0.90337455]]
[[ 0.51353085  0.48646915]]
[[ 0.08730056  0.91269946]]
[[ 0.16697614  0.83302391]]
[[ 0.06714868  0.93285137]]
[[ 0.26611426  0.73388571]]
[[ 0.07405188  0.92594808]]
[[ 0.09261142  0.90738863]]
[[ 0.07303993  0.92695999]]
[[ 0.07617407  0.92382592]]
[[ 0.07205664  0.92794335]]
[[ 0.09777703  0.90222299]]
[[ 0.09818842  0.9018116 ]]
[[ 0.10350606  0.89649397]]
[[ 0.09458259  0.90541738]]
[[ 0.07751124  0.92248875]]
[[ 0.09782308  0.90217692]]
[[ 0.07637776  0.92362225]]
[[ 0.10241712  0.89758295]]
[[ 0.09721091  0.90278912]]
[[ 0.09688117  0.90311879]]
[[ 0.09719608  0.9028039 ]]
[[ 0.0967257  0.9032743]]
[[ 0.10395315  0.89604688]]
[[ 0.09447731  0.90552264]]
[[ 0.08093596  0.91906404]]
[[ 0.08119147  0.91880852]]
[[ 0.09809029  0.90190971]]
[[ 0.09115126  0.9088487 ]]
[[ 0.07542206  0.92457795]]
[[ 0.07995076  0.92004925]]
[[ 0.07545955  0.92454046]]
[[ 0.09517254  0.90482742]]
[[ 0.0776441   0.92235589]]
[[ 0.09883424  0.90116578]]
[[ 0.52681011  0.47318986]]
[[ 0.0987316   0.90126842]]
[[ 0.07778037  0.92221957]]
[[ 0.09309025  0.90690976]]
[[ 0.0966047  0.9033953]]
[[ 0.07279339  0.92720664]]
[[ 0.08071983  0.91928017]]
[[ 0.0871709  0.9128291]]
[[ 0.08296964  0.91703027]]
[[ 0.08064325  0.91935676]]
[[ 0.078915    0.92108494]]
[[ 0.24455382  0.7554462 ]]
[[ 0.07600556  0.92399442]]
[[ 0.08013403  0.91986597]]
[[ 0.09369814  0.90630192]]
[[ 0.10837784  0.89162219]]
[[ 0.08211376  0.9178862 ]]
