[[ 0.09621222  0.90378773]]
[[ 0.08628208  0.91371799]]
[[ 0.09655874  0.90344131]]
[[ 0.07210919  0.92789084]]
[[ 0.26844928  0.73155069]]
[[ 0.28631166  0.71368837]]
[[ 0.09975396  0.90024608]]
[[ 0.10392449  0.89607549]]
[[ 0.24738845  0.75261152]]
[[ 0.10009125  0.89990872]]
[[ 0.0216362   0.97836381]]
[[ 0.10017695  0.89982307]]
[[ 0.10537808  0.89462197]]
[[ 0.09733869  0.90266138]]
[[ 0.10704051  0.89295948]]
[[ 0.04216365  0.95783633]]
[[ 0.62750494  0.37249503]]
[[ 0.13463621  0.86536378]]
[[ 0.0337918   0.96620822]]
[[ 0.06899239  0.93100768]]
[[ 0.11421614  0.88578385]]
[[ 0.0790048   0.92099518]]
[[ 0.10192391  0.89807606]]
[[ 0.09463784  0.90536219]]
[[ 0.10517198  0.89482802]]
[[ 0.09174077  0.90825927]]
[[ 0.07672869  0.92327136]]
[[ 0.60027266  0.39972734]]
[[ 0.07432321  0.92567676]]
[[ 0.0285933  0.9714067]]
[[ 0.03183467  0.96816528]]
[[ 0.04972408  0.9502759 ]]
[[ 0.08887088  0.91112912]]
[[ 0.08336266  0.91663742]]
[[ 0.03653541  0.96346462]]
[[ 0.24295375  0.75704628]]
[[ 0.04576138  0.95423865]]
[[ 0.14150673  0.85849327]]
[[ 0.12922014  0.87077987]]
[[ 0.49574625  0.5042538 ]]
[[ 0.03619658  0.96380347]]
[[ 0.0852233   0.91477662]]
[[ 0.5767327   0.42326733]]
[[ 0.09433153  0.90566844]]
[[ 0.11889222  0.88110781]]
[[ 0.09115466  0.90884537]]
[[ 0.17997913  0.82002091]]
[[ 0.09588156  0.90411842]]
[[ 0.10626107  0.89373899]]
[[ 0.11593961  0.88406044]]
[[ 0.09030461  0.90969539]]
[[ 0.12222964  0.87777036]]
[[ 0.51353085  0.48646915]]
[[ 0.13899146  0.86100852]]
[[ 0.02291611  0.97708386]]
[[ 0.0678385   0.93216151]]
[[ 0.01723682  0.98276317]]
[[ 0.16448689  0.83551317]]
[[ 0.11692411  0.88307589]]
[[ 0.07543746  0.92456257]]
[[ 0.2329437   0.76705629]]
[[ 0.10245473  0.89754528]]
[[ 0.07539753  0.92460251]]
[[ 0.08866917  0.91133082]]
[[ 0.34729901  0.65270096]]
[[ 0.5649634  0.4350366]]
[[ 0.51232713  0.4876729 ]]
[[ 0.29367021  0.70632982]]
[[ 0.05491602  0.94508398]]
[[ 0.08162799  0.91837198]]
[[ 0.08047581  0.91952425]]
[[ 0.30375361  0.69624645]]
[[ 0.1567449  0.8432551]]
[[ 0.09667566  0.90332437]]
[[ 0.0953272   0.90467286]]
[[ 0.09783436  0.90216565]]
[[ 0.09416934  0.90583068]]
[[ 0.09757692  0.90242308]]
[[ 0.09353139  0.90646857]]
[[ 0.08838546  0.9116146 ]]
[[ 0.09515207  0.90484792]]
[[ 0.0947639   0.90523612]]
[[ 0.26806223  0.73193771]]
[[ 0.09599329  0.90400666]]
[[ 0.13021985  0.86978006]]
[[ 0.04612014  0.95387983]]
[[ 0.50493121  0.49506876]]
[[ 0.09477875  0.90522128]]
[[ 0.36496475  0.63503528]]
[[ 0.06755336  0.93244666]]
[[ 0.09874165  0.90125835]]
[[ 0.0830439   0.91695613]]
[[ 0.09720446  0.90279549]]
[[ 0.08387782  0.91612214]]
[[ 0.4081859   0.59181404]]
[[ 0.10281716  0.89718288]]
[[ 0.0917908  0.9082092]]
[[ 0.01078431  0.98921567]]
[[ 0.22508846  0.77491152]]
[[ 0.09586987  0.90413016]]
[[ 0.80826372  0.1917363 ]]
[[ 0.07216142  0.92783856]]
[[ 0.10869697  0.891303  ]]
[[ 0.07995173  0.92004824]]
[[ 0.58990794  0.41009206]]
[[ 0.17564858  0.82435137]]
[[ 0.09536587  0.90463412]]
[[ 0.07298587  0.92701411]]
[[ 0.09452315  0.90547681]]
[[ 0.65120071  0.34879929]]
[[ 0.09756154  0.90243852]]
[[ 0.1018258   0.89817423]]
[[ 0.09486079  0.90513915]]
[[ 0.09351707  0.90648299]]
[[ 0.78160667  0.21839324]]
[[ 0.0661318   0.93386817]]
[[ 0.06351875  0.9364813 ]]
[[ 0.41529879  0.58470112]]
[[ 0.09730067  0.90269935]]
[[ 0.07311931  0.92688072]]
[[ 0.09713657  0.90286344]]
[[ 0.06961484  0.93038511]]
[[ 0.34735781  0.65264213]]
[[ 0.09127325  0.90872681]]
[[ 0.06894501  0.93105501]]
[[ 0.06572352  0.93427652]]
[[ 0.09741843  0.90258151]]
[[ 0.07406633  0.92593366]]
[[ 0.07478841  0.92521155]]
[[ 0.09676684  0.90323317]]
[[ 0.04280509  0.95719486]]
[[ 0.09545889  0.90454113]]
[[ 0.07989958  0.92010045]]
[[ 0.0963847  0.9036153]]
[[ 0.09424125  0.9057588 ]]
[[ 0.0748036   0.92519641]]
[[ 0.07939896  0.92060107]]
[[ 0.09407815  0.90592182]]
[[ 0.08305987  0.91694009]]
[[ 0.0913262   0.90867382]]
[[ 0.07697821  0.92302173]]
[[ 0.09308642  0.90691358]]
[[ 0.09741723  0.90258276]]
[[ 0.07615844  0.9238416 ]]
[[ 0.09867015  0.90132982]]
[[ 0.57281572  0.42718431]]
[[ 0.09347937  0.90652061]]
[[ 0.0731459   0.92685413]]
[[ 0.09571932  0.90428072]]
[[ 0.07590895  0.92409098]]
[[ 0.07662342  0.92337656]]
[[ 0.07787011  0.92212987]]
[[ 0.09385217  0.90614778]]
[[ 0.0508786   0.94912136]]
[[ 0.09680763  0.9031924 ]]
[[ 0.08947894  0.91052109]]
[[ 0.08001991  0.91998017]]
[[ 0.09606821  0.9039318 ]]
[[ 0.11300319  0.88699681]]
