[[ 0.75370318  0.24629685]]
[[ 0.71882111  0.28117889]]
[[ 0.92473859  0.07526145]]
[[ 0.16315436  0.8368457 ]]
[[ 0.08878463  0.91121542]]
[[ 0.0807814  0.9192186]]
[[ 0.00745043  0.99254954]]
[[ 0.94412112  0.05587883]]
[[ 0.56065506  0.43934503]]
[[ 0.7749157   0.22508428]]
[[ 0.18082975  0.81917024]]
[[ 0.68604684  0.31395322]]
[[ 0.1939882  0.8060118]]
[[ 0.97470325  0.0252967 ]]
[[ 0.54716831  0.45283163]]
[[ 0.85028249  0.14971751]]
[[ 0.73758155  0.26241842]]
[[ 0.91294104  0.08705898]]
[[ 0.83601052  0.16398954]]
[[ 0.33885607  0.6611439 ]]
[[ 0.11044642  0.88955361]]
[[ 0.33218756  0.66781241]]
[[ 0.10119567  0.89880431]]
[[ 0.65405405  0.34594592]]
[[ 0.09329741  0.90670258]]
[[ 0.90418196  0.09581798]]
[[ 0.77437145  0.22562857]]
[[ 0.78976333  0.21023667]]
[[ 0.38709822  0.61290169]]
[[ 0.32671317  0.6732868 ]]
[[ 0.01638917  0.98361087]]
[[ 0.58037096  0.41962898]]
[[ 0.05563121  0.94436878]]
[[ 0.05633695  0.94366306]]
[[ 0.93467486  0.06532513]]
[[ 0.20888717  0.79111278]]
[[ 0.05745562  0.94254434]]
[[ 0.20353381  0.79646617]]
[[ 0.28544936  0.71455055]]
[[ 0.09094535  0.90905464]]
[[ 0.07774502  0.92225498]]
[[ 0.06549399  0.934506  ]]
[[ 0.82640678  0.17359325]]
[[ 0.44342586  0.55657417]]
[[ 0.66412359  0.33587644]]
[[ 0.08722711  0.91277283]]
[[ 0.40110546  0.59889454]]
[[ 0.41110983  0.58889014]]
[[ 0.10002394  0.89997602]]
[[ 0.9704203   0.02957968]]
[[ 0.05328813  0.94671184]]
[[ 0.81952775  0.18047228]]
[[ 0.0782382   0.92176187]]
[[ 0.1967566  0.8032434]]
[[ 0.64644134  0.35355866]]
[[ 0.80941945  0.1905805 ]]
[[ 0.12226119  0.87773883]]
[[ 0.43038499  0.56961501]]
[[ 0.95291913  0.04708094]]
[[ 0.78887957  0.21112044]]
[[ 0.73316085  0.26683915]]
[[ 0.44948673  0.55051327]]
[[ 0.23848155  0.76151842]]
[[ 0.36782098  0.63217896]]
[[ 0.70393288  0.29606709]]
[[ 0.35333413  0.64666587]]
[[ 0.48400918  0.51599085]]
[[ 0.09657766  0.90342236]]
[[ 0.23148698  0.76851302]]
[[ 0.29162264  0.70837742]]
[[ 0.21316165  0.78683835]]
[[ 0.34492305  0.65507698]]
[[ 0.6022166  0.3977834]]
[[ 0.62028348  0.37971658]]
[[ 0.26523104  0.73476893]]
[[ 0.05810376  0.94189626]]
[[ 0.14333694  0.85666305]]
[[ 0.46001104  0.53998893]]
[[ 0.05864477  0.94135529]]
[[ 0.05838637  0.94161361]]
[[ 0.54321283  0.45678714]]
[[ 0.06247419  0.93752581]]
[[ 0.89213556  0.10786443]]
[[ 0.56988388  0.43011612]]
[[ 0.02731504  0.97268492]]
[[ 0.472103  0.527897]]
[[ 0.50875366  0.49124628]]
[[ 0.74031878  0.25968122]]
[[ 0.78252262  0.21747743]]
[[ 0.06474207  0.93525791]]
[[ 0.10646238  0.89353764]]
[[ 0.87513888  0.12486111]]
[[ 0.53337455  0.46662548]]
[[ 0.76538855  0.23461147]]
[[ 0.09696975  0.90303022]]
[[ 0.50576234  0.49423766]]
[[ 0.70565748  0.29434252]]
[[ 0.0936683   0.90633178]]
[[ 0.20444874  0.79555124]]
[[ 0.85937679  0.14062324]]
[[ 0.50782019  0.49217972]]
[[ 0.08613592  0.91386408]]
[[ 0.85642672  0.1435733 ]]
[[ 0.20749015  0.79250985]]
[[ 0.02569783  0.97430217]]
[[ 0.10729168  0.89270836]]
[[ 0.21663809  0.78336197]]
[[ 0.6931051   0.30689487]]
[[ 0.93930691  0.06069313]]
[[ 0.69483507  0.30516496]]
[[ 0.0872862   0.91271377]]
[[ 0.45088232  0.54911768]]
[[ 0.0993581   0.90064198]]
[[ 0.67325568  0.32674435]]
[[ 0.71993434  0.28006563]]
[[ 0.93074995  0.06925003]]
[[ 0.3591215   0.64087844]]
[[ 0.35851836  0.64148164]]
[[ 0.78776133  0.21223865]]
[[ 0.22944489  0.77055508]]
[[ 0.96248275  0.0375172 ]]
[[ 0.0099694   0.99003053]]
[[ 0.15078023  0.84921974]]
[[ 0.52105939  0.47894055]]
[[ 0.81013536  0.18986467]]
[[ 0.24740572  0.75259423]]
[[ 0.66358101  0.3364189 ]]
[[ 0.22769503  0.77230495]]
[[ 0.09622093  0.90377909]]
[[ 0.11772694  0.88227302]]
[[ 0.03751231  0.96248776]]
[[ 0.36254504  0.63745493]]
[[ 0.74635011  0.25364989]]
[[ 0.75802934  0.24197066]]
[[ 0.46565762  0.53434241]]
[[ 0.09789062  0.90210938]]
[[ 0.75275356  0.24724646]]
[[ 0.27493522  0.72506475]]
[[ 0.10356154  0.89643848]]
[[ 0.91544342  0.08455659]]
[[ 0.79251599  0.20748405]]
[[ 0.54155147  0.45844853]]
[[ 0.58790666  0.41209334]]
[[ 0.93447435  0.06552564]]
[[ 0.19381599  0.80618399]]
[[ 0.81204212  0.18795784]]
[[ 0.41119781  0.58880216]]
[[ 0.18080497  0.81919503]]
[[ 0.18939124  0.8106088 ]]
[[ 0.78054839  0.21945168]]
[[ 0.09795647  0.90204352]]
[[ 0.64613998  0.35386002]]
[[ 0.90761834  0.09238166]]
[[ 0.93661773  0.06338228]]
[[ 0.83539367  0.16460632]]
[[ 0.16644409  0.83355588]]
[[ 0.88040769  0.11959229]]
[[ 0.04963797  0.95036203]]
[[ 0.72326237  0.27673766]]
[[ 0.45611486  0.54388523]]
[[ 0.84546983  0.15453018]]
[[ 0.29608819  0.70391184]]
[[ 0.11567492  0.88432509]]
[[ 0.56360275  0.43639722]]
[[ 0.21745731  0.78254271]]
[[ 0.43524346  0.56475657]]
[[ 0.85437608  0.14562391]]
