[[ 0.05598286  0.94401711]]
[[ 0.47836688  0.52163309]]
[[ 0.15692152  0.84307849]]
[[ 0.43056887  0.56943113]]
[[ 0.07729022  0.92270976]]
[[ 0.12075003  0.87924993]]
[[ 0.115762    0.88423795]]
[[ 0.12540895  0.87459105]]
[[ 0.12094563  0.87905431]]
[[ 0.11610635  0.88389367]]
[[ 0.11233047  0.8876695 ]]
[[ 0.10483336  0.89516658]]
[[ 0.11196648  0.88803351]]
[[ 0.41655543  0.5834446 ]]
[[ 0.11343428  0.88656574]]
[[ 0.14966033  0.85033959]]
[[ 0.17646474  0.82353532]]
[[ 0.14741537  0.8525846 ]]
[[ 0.11246786  0.88753217]]
[[ 0.24836941  0.7516306 ]]
[[ 0.05901859  0.94098139]]
[[ 0.17012125  0.82987875]]
[[ 0.12270188  0.87729812]]
[[ 0.10231572  0.89768428]]
[[ 0.10039818  0.89960182]]
[[ 0.11819009  0.88180989]]
[[ 0.0998719   0.90012813]]
[[ 0.08012742  0.91987258]]
[[ 0.12232575  0.87767428]]
[[ 0.10201995  0.89798003]]
[[ 0.10002317  0.89997679]]
[[ 0.10275178  0.89724827]]
[[ 0.15762949  0.84237051]]
[[ 0.10018799  0.89981198]]
[[ 0.10047434  0.89952564]]
[[ 0.09778574  0.90221429]]
[[ 0.12386535  0.87613463]]
[[ 0.10872108  0.89127886]]
[[ 0.1049949   0.89500511]]
[[ 0.09001224  0.90998769]]
[[ 0.13056314  0.86943692]]
[[ 0.20838428  0.79161572]]
[[ 0.12045541  0.87954456]]
[[ 0.12272295  0.87727702]]
[[ 0.4801878   0.51981217]]
[[ 0.1000972   0.89990282]]
[[ 0.8644343   0.13556567]]
[[ 0.11182348  0.88817656]]
[[ 0.18195768  0.81804234]]
[[ 0.11535395  0.884646  ]]
[[ 0.11437643  0.88562357]]
[[ 0.11769968  0.88230032]]
[[ 0.14509836  0.85490167]]
[[ 0.10582171  0.89417833]]
[[ 0.11476609  0.88523394]]
[[ 0.17862324  0.82137674]]
[[ 0.15140663  0.84859341]]
[[ 0.10225121  0.89774883]]
[[ 0.10960247  0.89039755]]
[[ 0.21114707  0.78885299]]
[[ 0.11552882  0.88447124]]
[[ 0.11672252  0.88327748]]
[[ 0.48615164  0.51384836]]
[[ 0.12138098  0.87861902]]
[[ 0.98653007  0.01347   ]]
[[ 0.11419547  0.88580453]]
[[ 0.10817586  0.89182407]]
[[ 0.13790914  0.86209089]]
[[ 0.11887392  0.88112611]]
[[ 0.1209643   0.87903571]]
[[ 0.12604557  0.87395442]]
[[ 0.1191441   0.88085598]]
[[ 0.17986296  0.82013708]]
[[ 0.14364305  0.85635692]]
[[ 0.14349854  0.85650146]]
[[ 0.10518382  0.89481616]]
[[ 0.49524188  0.50475818]]
[[ 0.14937057  0.85062945]]
[[ 0.50574201  0.49425802]]
[[ 0.10789748  0.89210254]]
[[ 0.11972439  0.88027567]]
[[ 0.12051284  0.8794871 ]]
[[ 0.18771608  0.81228393]]
[[ 0.10784728  0.89215273]]
[[ 0.19538239  0.80461764]]
[[ 0.12341978  0.87658024]]
[[ 0.15236735  0.84763259]]
[[ 0.05411034  0.94588965]]
[[ 0.11959055  0.88040942]]
[[ 0.10443907  0.89556092]]
[[ 0.2066754   0.79332459]]
[[ 0.12313146  0.87686849]]
[[ 0.02035997  0.97964007]]
[[ 0.47084433  0.52915567]]
[[ 0.09562812  0.90437186]]
[[ 0.67813611  0.32186392]]
[[ 0.14844525  0.85155475]]
[[ 0.12445188  0.87554812]]
[[ 0.25550723  0.74449277]]
[[ 0.10739722  0.8926028 ]]
[[ 0.05206757  0.94793248]]
[[ 0.12358596  0.876414  ]]
[[ 0.25293916  0.74706078]]
[[ 0.25369182  0.74630815]]
[[ 0.21282858  0.78717142]]
[[ 0.12220003  0.87779999]]
[[ 0.152211    0.84778905]]
[[ 0.24487802  0.75512201]]
[[ 0.25094149  0.74905849]]
[[ 0.12389384  0.8761062 ]]
[[ 0.11777299  0.882227  ]]
[[ 0.13689835  0.86310172]]
[[ 0.10688704  0.89311296]]
[[ 0.49901366  0.50098634]]
[[ 0.23709947  0.76290053]]
[[ 0.15102634  0.84897369]]
[[ 0.19819857  0.80180144]]
[[ 0.14507811  0.85492188]]
[[ 0.12317175  0.87682825]]
[[ 0.47425237  0.5257476 ]]
[[ 0.2212224   0.77877754]]
[[ 0.12169118  0.87830883]]
[[ 0.14287022  0.85712975]]
[[ 0.16059984  0.83940011]]
[[ 0.87352437  0.12647571]]
[[ 0.13988273  0.8601172 ]]
[[ 0.27693859  0.72306144]]
[[ 0.12744842  0.87255156]]
[[ 0.20201133  0.79798871]]
[[ 0.44468883  0.5553112 ]]
[[ 0.09252331  0.90747666]]
[[ 0.16694063  0.83305937]]
[[ 0.31984949  0.68015051]]
[[ 0.31046575  0.68953425]]
