[[ 0.24970168  0.75029826]]
[[ 0.6707409   0.32925913]]
[[ 0.0465993   0.95340073]]
[[ 0.01421666  0.98578334]]
[[ 0.08514186  0.91485816]]
[[ 0.1949333  0.8050667]]
[[ 0.06407677  0.93592322]]
[[ 0.12098464  0.87901539]]
[[ 0.1684206   0.83157939]]
[[ 0.61532271  0.38467732]]
[[ 0.30815825  0.69184172]]
[[ 0.10291518  0.89708483]]
[[ 0.01046722  0.98953283]]
[[ 0.44445774  0.55554223]]
[[ 0.4669821   0.53301799]]
[[ 0.40587297  0.59412706]]
[[ 0.31083876  0.68916124]]
[[ 0.11895063  0.88104939]]
[[ 0.02757942  0.97242051]]
[[ 0.04778122  0.95221883]]
[[ 0.42366931  0.57633072]]
[[ 0.51243871  0.48756137]]
[[ 0.03457404  0.96542591]]
[[ 0.96733958  0.03266048]]
[[ 0.46703824  0.53296173]]
[[ 0.29975423  0.70024574]]
[[ 0.12260865  0.87739134]]
[[ 0.12235872  0.87764132]]
[[ 0.07622556  0.92377442]]
[[ 0.28372321  0.71627676]]
[[ 0.09576159  0.9042384 ]]
[[ 0.03353927  0.96646065]]
[[ 0.13232106  0.86767894]]
[[ 0.04710752  0.95289248]]
[[ 0.08817693  0.91182303]]
[[ 0.03964576  0.96035427]]
[[ 0.06096344  0.93903655]]
[[ 0.02533853  0.97466147]]
[[ 0.1724962  0.8275038]]
[[ 0.03664596  0.96335411]]
[[ 0.04165208  0.95834792]]
[[ 0.45398259  0.54601747]]
[[ 0.39000568  0.60999435]]
[[ 0.47323754  0.52676249]]
[[ 0.03577557  0.96422446]]
[[ 0.81669652  0.18330345]]
[[ 0.0361647   0.96383524]]
[[ 0.77148074  0.2285192 ]]
[[ 0.10133343  0.8986665 ]]
[[ 0.18306254  0.81693745]]
[[ 0.25725517  0.74274486]]
[[ 0.15578489  0.84421515]]
[[ 0.00829357  0.99170649]]
[[ 0.45958304  0.54041696]]
[[ 0.36197862  0.63802135]]
[[ 0.68451375  0.31548622]]
[[ 0.71689147  0.28310856]]
[[ 0.71687305  0.28312695]]
[[ 0.17981312  0.82018685]]
[[ 0.08530264  0.91469735]]
[[ 0.12215156  0.87784845]]
[[ 0.90421027  0.09578973]]
[[ 0.68074548  0.31925455]]
[[ 0.86237693  0.13762306]]
[[ 0.01007924  0.98992074]]
[[ 0.6722849   0.32771513]]
[[ 0.59505016  0.40494978]]
[[ 0.06770135  0.93229866]]
[[ 0.20273243  0.7972675 ]]
[[ 0.0637956   0.93620443]]
[[ 0.10259948  0.89740056]]
[[ 0.06555653  0.93444341]]
[[ 0.11870697  0.88129306]]
[[ 0.18886536  0.81113458]]
[[ 0.40474197  0.59525812]]
[[ 0.32419607  0.6758039 ]]
[[ 0.08247054  0.91752952]]
[[ 0.08726341  0.91273659]]
[[ 0.11706591  0.88293403]]
[[ 0.04564752  0.95435256]]
[[ 0.92771792  0.07228211]]
[[ 0.10098044  0.8990196 ]]
[[ 0.03660809  0.9633919 ]]
[[ 0.09647561  0.9035244 ]]
[[ 0.02910663  0.97089338]]
[[ 0.46146551  0.53853452]]
[[ 0.01888106  0.98111892]]
[[ 0.17276049  0.82723951]]
[[ 0.240017  0.759983]]
[[ 0.07404003  0.92595994]]
[[ 0.09784324  0.90215677]]
