[[ 0.11395106  0.88604891]]
[[ 0.13770913  0.86229086]]
[[ 0.00735405  0.99264598]]
[[ 0.00904771  0.99095225]]
[[ 0.06950527  0.93049473]]
[[ 0.08898995  0.91101009]]
[[ 0.85893428  0.14106572]]
[[ 0.15003347  0.84996653]]
[[ 0.09941201  0.90058798]]
[[ 0.10817586  0.89182407]]
[[ 0.21425809  0.78574193]]
[[ 0.03770164  0.96229839]]
[[ 0.04087076  0.95912927]]
[[ 0.10820241  0.89179754]]
[[ 0.12096896  0.879031  ]]
[[ 0.18321675  0.81678325]]
[[ 0.34143573  0.65856427]]
[[ 0.01925453  0.98074543]]
[[ 0.12075003  0.87924993]]
[[ 0.22496015  0.77503985]]
[[ 0.10103842  0.8989616 ]]
[[ 0.13294737  0.86705267]]
[[ 0.10076074  0.89923924]]
[[ 0.13226293  0.86773711]]
[[ 0.20170406  0.79829597]]
[[ 0.02204143  0.97795856]]
[[ 0.02661674  0.97338325]]
[[ 0.7360037   0.26399636]]
[[ 0.23854695  0.76145309]]
[[ 0.23653695  0.76346302]]
[[ 0.06314176  0.93685824]]
[[ 0.60403347  0.39596656]]
[[ 0.06573963  0.93426037]]
[[ 0.21349132  0.78650868]]
[[ 0.14055642  0.8594436 ]]
[[ 0.6026448   0.39735523]]
[[ 0.05349385  0.9465062 ]]
[[ 0.23520802  0.76479191]]
[[ 0.12557766  0.87442231]]
[[ 0.10120433  0.89879566]]
[[ 0.72140014  0.27859992]]
[[ 0.15762949  0.84237051]]
[[ 0.73496652  0.26503351]]
[[ 0.01830804  0.98169196]]
[[ 0.30255225  0.69744772]]
[[ 0.01739549  0.98260456]]
[[ 0.62750494  0.37249503]]
[[ 0.14650002  0.85349995]]
[[ 0.44468415  0.55531585]]
[[ 0.10318997  0.89681005]]
[[ 0.18123986  0.81876016]]
[[ 0.30907843  0.69092155]]
[[ 0.14537871  0.85462129]]
[[ 0.16975936  0.83024067]]
[[ 0.62237185  0.37762809]]
[[ 0.06861945  0.93138051]]
[[ 0.44633913  0.55366087]]
[[ 0.14302887  0.85697109]]
