[[ 0.28002292  0.71997702]]
[[ 0.11496073  0.88503921]]
[[ 0.62830228  0.37169778]]
[[ 0.09275863  0.9072414 ]]
[[ 0.410234    0.58976597]]
[[ 0.23081884  0.76918113]]
[[ 0.08154573  0.91845435]]
[[ 0.13417803  0.86582196]]
[[ 0.10391878  0.89608121]]
[[ 0.32268205  0.67731792]]
[[ 0.58889997  0.41110006]]
[[ 0.84664255  0.15335746]]
[[ 0.07883789  0.92116213]]
[[ 0.14054315  0.85945684]]
[[ 0.14414337  0.85585666]]
[[ 0.11256444  0.88743556]]
[[ 0.07447237  0.92552769]]
[[ 0.07291225  0.92708778]]
[[ 0.08746832  0.91253167]]
[[ 0.37381119  0.62618887]]
[[ 0.5184989   0.48150113]]
[[ 0.29357928  0.70642072]]
[[ 0.07361393  0.92638606]]
[[ 0.064429    0.93557096]]
[[ 0.12086243  0.87913764]]
[[ 0.56600863  0.43399134]]
[[ 0.25707105  0.74292898]]
[[ 0.02833825  0.97166181]]
[[ 0.6158101   0.38418993]]
[[ 0.0977518   0.90224826]]
[[ 0.24437469  0.75562537]]
[[ 0.05760687  0.94239312]]
[[ 0.21235634  0.78764367]]
[[ 0.62488997  0.37511006]]
[[ 0.06651354  0.93348646]]
[[ 0.00610775  0.99389231]]
[[ 0.43463129  0.56536871]]
[[ 0.01945553  0.98054445]]
[[ 0.16884124  0.83115876]]
[[ 0.88747215  0.11252785]]
[[ 0.17392361  0.82607645]]
[[ 0.11201368  0.88798636]]
[[ 0.26985642  0.73014361]]
[[ 0.05184471  0.94815534]]
[[ 0.32725358  0.67274642]]
[[ 0.1588293   0.84117067]]
[[ 0.05943739  0.94056261]]
[[ 0.65205467  0.3479453 ]]
[[ 0.60077053  0.39922947]]
[[ 0.26724702  0.73275298]]
[[ 0.3858712   0.61412877]]
[[ 0.13026963  0.86973029]]
[[ 0.03902454  0.96097553]]
[[ 0.10902041  0.89097965]]
[[ 0.27706605  0.72293395]]
[[ 0.53844732  0.46155259]]
[[ 0.10537067  0.8946293 ]]
[[ 0.64130777  0.35869223]]
[[ 0.09933037  0.90066963]]
[[ 0.08212004  0.91788   ]]
[[ 0.27126631  0.72873372]]
[[ 0.54193366  0.45806637]]
[[ 0.37087357  0.62912643]]
[[ 0.130998    0.86900198]]
[[ 0.35235861  0.64764142]]
[[ 0.96714652  0.0328535 ]]
[[ 0.04765017  0.95234984]]
[[ 0.6308803   0.36911979]]
[[ 0.85182142  0.14817861]]
[[ 0.27605173  0.7239483 ]]
[[ 0.11938978  0.88061017]]
[[ 0.72052824  0.27947178]]
[[ 0.31414661  0.68585336]]
[[ 0.02424238  0.97575766]]
[[ 0.04823929  0.95176077]]
[[ 0.09841792  0.90158206]]
[[ 0.13816883  0.86183119]]
[[ 0.07415017  0.92584985]]
[[ 0.30166227  0.69833773]]
[[ 0.59362036  0.40637964]]
[[ 0.25154641  0.74845362]]
[[ 0.57184935  0.42815068]]
[[ 0.35300422  0.64699578]]
[[ 0.13909449  0.86090547]]
[[ 0.62824553  0.37175453]]
[[ 0.08411317  0.91588676]]
[[ 0.50335026  0.49664971]]
[[ 0.17853849  0.8214615 ]]
[[ 0.40032208  0.59967792]]
[[ 0.31502956  0.68497044]]
[[ 0.0925294   0.90747058]]
[[ 0.10516245  0.89483756]]
[[ 0.12878799  0.87121207]]
[[ 0.32627344  0.67372656]]
[[ 0.16034214  0.83965778]]
[[ 0.34799805  0.65200192]]
[[ 0.52321023  0.47678974]]
[[ 0.50219291  0.49780712]]
[[ 0.63500506  0.36499494]]
[[ 0.11049717  0.88950288]]
[[ 0.08398275  0.91601729]]
[[ 0.12200959  0.87799037]]
[[ 0.0505308   0.94946921]]
[[ 0.07772386  0.92227614]]
[[ 0.04367216  0.95632792]]
[[ 0.14770876  0.85229123]]
[[ 0.63604432  0.36395571]]
[[ 0.60450208  0.39549792]]
[[ 0.3456552  0.6543448]]
[[ 0.29434943  0.70565057]]
[[ 0.1181046   0.88189536]]
[[ 0.452784  0.547216]]
[[ 0.5199455   0.48005456]]
[[ 0.62863362  0.37136638]]
[[ 0.07585848  0.92414153]]
[[ 0.25673613  0.74326384]]
[[ 0.07874848  0.92125154]]
[[ 0.22064042  0.77935958]]
[[ 0.15434578  0.84565419]]
[[ 0.0273607   0.97263926]]
[[ 0.04876528  0.9512347 ]]
[[ 0.53531575  0.46468422]]
[[ 0.54580277  0.45419726]]
[[ 0.05345989  0.94654018]]
[[ 0.34162     0.65838003]]
[[ 0.41155583  0.58844417]]
[[ 0.78515005  0.21484996]]
[[ 0.08576426  0.91423571]]
[[ 0.0915492   0.90845078]]
[[ 0.6522218  0.3477782]]
[[ 0.20132972  0.79867029]]
[[ 0.62548548  0.37451449]]
[[ 0.04686778  0.95313221]]
[[ 0.63772935  0.36227065]]
[[ 0.67880505  0.32119492]]
[[ 0.9317494   0.06825063]]
[[ 0.22418903  0.77581096]]
[[ 0.33349633  0.66650361]]
[[ 0.48876175  0.51123822]]
[[ 0.12853068  0.87146938]]
[[ 0.05716438  0.94283557]]
[[ 0.2870298  0.7129702]]
[[ 0.0536596   0.94634038]]
[[ 0.2060025   0.79399759]]
[[ 0.08505309  0.91494685]]
[[ 0.05594161  0.94405836]]
[[ 0.13421117  0.86578882]]
[[ 0.20556827  0.79443175]]
[[ 0.0975673   0.90243268]]
[[ 0.09307716  0.90692282]]
[[ 0.26261234  0.73738772]]
[[ 0.22051711  0.7794829 ]]
[[ 0.05424235  0.94575763]]
[[ 0.22329369  0.77670628]]
[[ 0.13881616  0.86118388]]
[[ 0.0179085   0.98209149]]
[[ 0.30258763  0.69741231]]
[[ 0.06361154  0.93638849]]
[[ 0.30312771  0.69687223]]
[[ 0.23576431  0.76423562]]
[[ 0.60553765  0.39446238]]
[[ 0.43391845  0.56608152]]
[[ 0.04989969  0.95010036]]
[[ 0.08259843  0.91740155]]
[[ 0.37755474  0.62244523]]
[[ 0.14790666  0.8520934 ]]
[[ 0.12708791  0.87291217]]
[[ 0.07406305  0.92593694]]
[[ 0.27651453  0.72348541]]
[[ 0.6113798  0.3886202]]
[[ 0.10773756  0.89226246]]
[[ 0.1078897   0.89211035]]
[[ 0.08804035  0.91195965]]
[[ 0.11542121  0.88457876]]
[[ 0.29801419  0.70198578]]
[[ 0.60937428  0.39062572]]
[[ 0.61024153  0.38975856]]
[[ 0.09656829  0.90343165]]
[[ 0.23428294  0.76571703]]
[[ 0.24120751  0.75879246]]
[[ 0.23627734  0.76372272]]
[[ 0.04964285  0.9503572 ]]
[[ 0.05913599  0.94086403]]
[[ 0.1238939   0.87610608]]
[[ 0.26370585  0.73629415]]
[[ 0.04573821  0.95426178]]
[[ 0.1200191   0.87998092]]
[[ 0.10133376  0.8986662 ]]
[[ 0.14910881  0.85089123]]
[[ 0.22717233  0.77282768]]
[[ 0.61541224  0.38458771]]
[[ 0.11799662  0.88200337]]
[[ 0.15719157  0.84280843]]
[[ 0.45001271  0.54998726]]
[[ 0.84538138  0.15461856]]
[[ 0.07919175  0.9208082 ]]
[[ 0.21984759  0.78015244]]
[[ 0.4098191   0.59018099]]
[[ 0.81429452  0.18570548]]
[[ 0.08124876  0.9187513 ]]
[[ 0.22533344  0.77466649]]
[[ 0.10116066  0.89883935]]
[[ 0.37516972  0.62483019]]
[[ 0.09676539  0.9032346 ]]
[[ 0.60728902  0.39271104]]
[[ 0.14206517  0.85793483]]
[[ 0.19752559  0.80247444]]
[[ 0.25483096  0.74516904]]
[[ 0.27929854  0.72070146]]
[[ 0.49644676  0.50355321]]
[[ 0.09640448  0.90359557]]
[[ 0.6126588   0.38734123]]
[[ 0.09055924  0.90944076]]
[[ 0.15978801  0.84021205]]
[[ 0.04273037  0.95726961]]
[[ 0.23951364  0.76048636]]
[[ 0.04353499  0.95646507]]
[[ 0.27304766  0.72695231]]
[[ 0.23183177  0.76816827]]
[[ 0.22752008  0.77247989]]
[[ 0.25324908  0.74675089]]
[[ 0.07357796  0.92642206]]
[[ 0.24493897  0.75506103]]
[[ 0.62711316  0.37288684]]
[[ 0.56686175  0.43313828]]
[[ 0.23255989  0.76744008]]
[[ 0.09530403  0.90469599]]
[[ 0.19684787  0.80315208]]
[[ 0.25726497  0.74273509]]
[[ 0.22775544  0.77224451]]
[[ 0.22886017  0.77113986]]
[[ 0.09738476  0.90261525]]
[[ 0.22498591  0.77501404]]
[[ 0.2473781   0.75262189]]
[[ 0.59316874  0.4068312 ]]
[[ 0.11073584  0.88926411]]
[[ 0.0648164   0.93518358]]
[[ 0.36197862  0.63802135]]
[[ 0.15105696  0.848943  ]]
[[ 0.15816735  0.84183264]]
[[ 0.10596599  0.89403397]]
[[ 0.25172648  0.74827355]]
[[ 0.09774442  0.90225565]]
[[ 0.35379934  0.64620066]]
[[ 0.27541357  0.72458643]]
[[ 0.57970971  0.42029023]]
[[ 0.24502213  0.75497794]]
[[ 0.30650795  0.69349205]]
[[ 0.36485389  0.6351462 ]]
[[ 0.09156678  0.90843326]]
[[ 0.20237604  0.79762393]]
[[ 0.1589053   0.84109473]]
[[ 0.23048469  0.76951534]]
[[ 0.32607132  0.67392862]]
[[ 0.3873131   0.61268687]]
[[ 0.10734743  0.89265257]]
[[ 0.2465643   0.75343567]]
[[ 0.22961487  0.77038515]]
[[ 0.26348251  0.73651749]]
[[ 0.25937754  0.7406224 ]]
[[ 0.19219409  0.8078059 ]]
[[ 0.37913305  0.62086695]]
[[ 0.27038234  0.72961766]]
[[ 0.22297005  0.77702999]]
[[ 0.35257414  0.64742589]]
[[ 0.24146439  0.75853562]]
[[ 0.23122977  0.76877016]]
[[ 0.18970707  0.81029296]]
[[ 0.27956304  0.72043693]]
[[ 0.16569173  0.83430821]]
[[ 0.30046552  0.69953448]]
[[ 0.11079742  0.88920254]]
[[ 0.21296148  0.78703856]]
[[ 0.25256091  0.74743909]]
[[ 0.23920418  0.76079583]]
[[ 0.25090396  0.74909604]]
[[ 0.19986057  0.80013943]]
[[ 0.24300708  0.75699294]]
[[ 0.26857483  0.73142517]]
[[ 0.42153028  0.57846969]]
[[ 0.24691479  0.75308514]]
[[ 0.24599627  0.7540037 ]]
[[ 0.2203128   0.77968723]]
[[ 0.08872998  0.91127002]]
[[ 0.08153058  0.91846943]]
[[ 0.38621941  0.61378056]]
[[ 0.22791022  0.77208978]]
[[ 0.36630431  0.63369566]]
[[ 0.39587814  0.6041218 ]]
[[ 0.50944924  0.4905507 ]]
[[ 0.15230268  0.84769738]]
[[ 0.20542188  0.79457808]]
[[ 0.38116604  0.61883402]]
[[ 0.14669664  0.85330337]]
[[ 0.84353727  0.15646268]]
[[ 0.25905323  0.74094677]]
[[ 0.04743744  0.95256257]]
[[ 0.22854434  0.77145565]]
[[ 0.15629302  0.84370697]]
[[ 0.25097618  0.7490238 ]]
[[ 0.0910845   0.90891558]]
[[ 0.20087482  0.79912519]]
[[ 0.36601427  0.6339857 ]]
[[ 0.21086642  0.78913355]]
[[ 0.5407927   0.45920733]]
[[ 0.38200945  0.61799055]]
[[ 0.18887298  0.81112707]]
[[ 0.57722551  0.42277455]]
[[ 0.05827967  0.94172031]]
[[ 0.97630739  0.02369264]]
[[ 0.29835895  0.70164102]]
[[ 0.12533912  0.87466085]]
[[ 0.04900692  0.95099306]]
[[ 0.38604337  0.61395657]]
[[ 0.37575984  0.62424016]]
[[ 0.09110751  0.90889251]]
[[ 0.12710655  0.87289345]]
[[ 0.15164207  0.84835792]]
[[ 0.11356264  0.8864373 ]]
[[ 0.13390343  0.86609662]]
[[ 0.1949556   0.80504441]]
[[ 0.08583269  0.91416734]]
[[ 0.09524597  0.90475404]]
[[ 0.44455782  0.55544209]]
[[ 0.25889266  0.74110734]]
[[ 0.06877403  0.93122596]]
[[ 0.37285152  0.62714839]]
[[ 0.09182786  0.90817213]]
[[ 0.36919528  0.63080472]]
[[ 0.15285131  0.8471486 ]]
[[ 0.17447329  0.82552671]]
[[ 0.10833993  0.89166009]]
[[ 0.24167129  0.75832874]]
[[ 0.22931057  0.77068949]]
[[ 0.74990118  0.25009888]]
[[ 0.2160935   0.78390652]]
[[ 0.33471492  0.66528505]]
[[ 0.69143188  0.30856815]]
[[ 0.63772947  0.36227047]]
[[ 0.47171906  0.52828085]]
[[ 0.09203947  0.90796047]]
[[ 0.36724451  0.63275552]]
[[ 0.27283821  0.72716177]]
[[ 0.20468177  0.79531825]]
[[ 0.13971902  0.86028093]]
[[ 0.14409317  0.85590684]]
[[ 0.13562825  0.86437178]]
[[ 0.35302445  0.64697558]]
[[ 0.05106286  0.94893712]]
[[ 0.9216482   0.07835174]]
[[ 0.38660482  0.61339521]]
[[ 0.14437857  0.8556214 ]]
[[ 0.1003866   0.89961338]]
[[ 0.25416452  0.74583542]]
[[ 0.11868837  0.88131166]]
[[ 0.38723433  0.61276567]]
[[ 0.28592685  0.71407318]]
[[ 0.10362867  0.89637136]]
[[ 0.3708593   0.62914068]]
[[ 0.37286776  0.62713218]]
[[ 0.36633158  0.63366842]]
[[ 0.3788994  0.6211006]]
[[ 0.37190259  0.62809736]]
[[ 0.09185794  0.90814203]]
[[ 0.69506562  0.30493438]]
[[ 0.21369919  0.78630084]]
[[ 0.12261611  0.87738395]]
[[ 0.36394146  0.63605851]]
[[ 0.3561722   0.64382786]]
[[ 0.471742    0.52825809]]
[[ 0.35832223  0.6416778 ]]
[[ 0.05606942  0.94393057]]
[[ 0.47951323  0.52048677]]
[[ 0.04843299  0.95156693]]
[[ 0.09021906  0.90978098]]
[[ 0.11204502  0.88795495]]
[[ 0.25303534  0.74696463]]
[[ 0.29336172  0.70663828]]
[[ 0.05195154  0.94804847]]
[[ 0.12411869  0.87588131]]
[[ 0.20076689  0.79923308]]
[[ 0.04861986  0.95138013]]
[[ 0.21818417  0.78181583]]
[[ 0.34990489  0.65009516]]
[[ 0.03310223  0.96689779]]
[[ 0.19886692  0.80113304]]
[[ 0.16631325  0.83368677]]
[[ 0.14759357  0.85240638]]
[[ 0.02823468  0.97176534]]
[[ 0.14037703  0.85962296]]
[[ 0.04056512  0.95943493]]
[[ 0.09611182  0.90388817]]
[[ 0.09870495  0.90129507]]
[[ 0.56580395  0.43419608]]
[[ 0.01833899  0.98166108]]
[[ 0.7210449   0.27895516]]
[[ 0.10874803  0.89125198]]
[[ 0.19355226  0.80644774]]
[[ 0.02345443  0.97654551]]
[[ 0.11213399  0.88786602]]
[[ 0.3462874   0.65371257]]
[[ 0.13868444  0.86131555]]
[[ 0.14075664  0.85924333]]
[[ 0.15236203  0.84763801]]
[[ 0.07983425  0.92016572]]
[[ 0.29413298  0.70586699]]
[[ 0.062382    0.93761802]]
[[ 0.15716353  0.84283644]]
[[ 0.04884462  0.95115536]]
[[ 0.22255956  0.77744043]]
[[ 0.48260254  0.51739746]]
[[ 0.06439605  0.93560392]]
[[ 0.35809162  0.64190835]]
[[ 0.15594523  0.84405476]]
[[ 0.319253    0.68074703]]
[[ 0.05943593  0.9405641 ]]
[[ 0.03402168  0.96597832]]
[[ 0.01619668  0.98380339]]
[[ 0.21918923  0.78081077]]
[[ 0.06313329  0.9368667 ]]
[[ 0.29525355  0.70474643]]
[[ 0.20504011  0.79495984]]
[[ 0.25023809  0.74976194]]
[[ 0.05977816  0.94022191]]
[[ 0.82857865  0.17142138]]
[[ 0.35042298  0.64957702]]
[[ 0.43718246  0.56281757]]
[[ 0.16111341  0.83888656]]
[[ 0.17031814  0.82968187]]
[[ 0.2721912   0.72780883]]
[[ 0.036853    0.96314704]]
[[ 0.34641919  0.65358084]]
[[ 0.21930213  0.78069788]]
[[ 0.74020678  0.25979325]]
[[ 0.16161436  0.83838558]]
[[ 0.14611803  0.85388196]]
[[ 0.23190394  0.76809603]]
[[ 0.61434662  0.38565341]]
[[ 0.24784018  0.75215977]]
[[ 0.08271042  0.91728961]]
[[ 0.36008304  0.63991696]]
[[ 0.03547693  0.96452314]]
[[ 0.10423996  0.89576   ]]
[[ 0.15179515  0.84820485]]
[[ 0.34292373  0.6570763 ]]
[[ 0.05161224  0.94838774]]
[[ 0.14675657  0.85324341]]
[[ 0.20821744  0.79178262]]
[[ 0.08039934  0.91960061]]
[[ 0.10600858  0.89399147]]
[[ 0.17518725  0.82481277]]
[[ 0.35378477  0.64621526]]
[[ 0.33894461  0.66105539]]
[[ 0.45222023  0.5477798 ]]
[[ 0.92206335  0.07793666]]
[[ 0.05498063  0.94501936]]
[[ 0.05114826  0.9488517 ]]
[[ 0.12595925  0.87404078]]
[[ 0.1528932   0.84710681]]
[[ 0.12713061  0.87286937]]
[[ 0.28009087  0.71990913]]
[[ 0.06939705  0.93060297]]
[[ 0.17260872  0.82739133]]
[[ 0.05910957  0.94089037]]
[[ 0.15115309  0.84884691]]
[[ 0.11456009  0.88543987]]
[[ 0.40870184  0.5912981 ]]
[[ 0.15135396  0.84864604]]
[[ 0.13524391  0.86475611]]
[[ 0.2867949  0.7132051]]
[[ 0.15368004  0.84631991]]
[[ 0.15395777  0.84604216]]
[[ 0.47608992  0.52391011]]
[[ 0.27313098  0.72686905]]
[[ 0.10853259  0.89146733]]
[[ 0.16102454  0.83897549]]
[[ 0.59501588  0.40498412]]
[[ 0.14835189  0.85164815]]
[[ 0.41905889  0.58094108]]
[[ 0.11733407  0.88266593]]
[[ 0.20045803  0.79954195]]
[[ 0.12266126  0.87733877]]
[[ 0.11218302  0.88781697]]
[[ 0.4432258   0.55677426]]
[[ 0.60480583  0.39519414]]
[[ 0.08093454  0.91906542]]
[[ 0.14086716  0.85913283]]
[[ 0.04068667  0.95931333]]
[[ 0.1691284   0.83087164]]
[[ 0.12919977  0.8708002 ]]
[[ 0.13296799  0.86703199]]
[[ 0.13331127  0.86668873]]
[[ 0.83435082  0.16564925]]
[[ 0.19804755  0.80195248]]
[[ 0.73773521  0.26226479]]
[[ 0.24969061  0.75030941]]
[[ 0.11553989  0.88446009]]
[[ 0.72615182  0.27384824]]
[[ 0.1182574  0.8817426]]
[[ 0.5909614   0.40903866]]
[[ 0.78250748  0.21749246]]
[[ 0.05376729  0.94623268]]
[[ 0.05959067  0.9404093 ]]
[[ 0.11654759  0.88345242]]
[[ 0.11892555  0.88107449]]
[[ 0.07959147  0.92040855]]
[[ 0.12655337  0.87344664]]
[[ 0.13655578  0.86344415]]
[[ 0.70104992  0.29895002]]
[[ 0.26438674  0.73561329]]
[[ 0.12597884  0.87402117]]
[[ 0.22570191  0.77429813]]
[[ 0.13129203  0.86870795]]
[[ 0.12975325  0.87024677]]
[[ 0.09215281  0.90784723]]
[[ 0.02258172  0.97741824]]
[[ 0.11583684  0.8841632 ]]
[[ 0.29609373  0.7039063 ]]
[[ 0.11027268  0.88972729]]
[[ 0.27471823  0.72528177]]
[[ 0.08618724  0.9138127 ]]
[[ 0.24252154  0.75747848]]
[[ 0.11420137  0.88579863]]
[[ 0.16430265  0.83569735]]
[[ 0.07883875  0.92116123]]
[[ 0.13498601  0.86501396]]
[[ 0.21958862  0.78041142]]
[[ 0.09730358  0.90269643]]
[[ 0.14623916  0.85376078]]
[[ 0.12571955  0.87428045]]
[[ 0.21967587  0.78032416]]
[[ 0.48588842  0.51411158]]
[[ 0.79167205  0.20832796]]
[[ 0.05878057  0.94121945]]
