[[ 0.34143573  0.65856427]]
[[ 0.0717883   0.92821169]]
[[ 0.23888467  0.76111531]]
[[ 0.08512204  0.91487789]]
[[ 0.06415366  0.93584627]]
[[ 0.24142592  0.75857407]]
[[ 0.27509028  0.72490978]]
[[ 0.47836688  0.52163309]]
[[ 0.25149694  0.74850303]]
[[ 0.25276414  0.74723595]]
[[ 0.11581052  0.88418949]]
[[ 0.31981304  0.68018699]]
[[ 0.24971232  0.75028771]]
[[ 0.25415537  0.7458446 ]]
[[ 0.15762949  0.84237051]]
[[ 0.43056887  0.56943113]]
[[ 0.08502882  0.91497123]]
[[ 0.82636291  0.17363712]]
[[ 0.23720624  0.76279378]]
[[ 0.22195718  0.77804285]]
[[ 0.26155785  0.73844212]]
[[ 0.4801878   0.51981217]]
[[ 0.88601011  0.11398988]]
[[ 0.24707946  0.75292051]]
[[ 0.25125405  0.74874592]]
[[ 0.23055589  0.76944411]]
[[ 0.11533252  0.88466746]]
[[ 0.10220882  0.89779121]]
[[ 0.35697809  0.64302194]]
[[ 0.2095402   0.79045981]]
[[ 0.14364305  0.85635692]]
[[ 0.19671722  0.80328274]]
[[ 0.01242424  0.98757577]]
[[ 0.22551176  0.77448827]]
[[ 0.01045147  0.98954856]]
[[ 0.16988146  0.83011848]]
[[ 0.19493698  0.80506295]]
[[ 0.20721394  0.79278606]]
[[ 0.14716336  0.85283667]]
[[ 0.40161568  0.59838438]]
[[ 0.34569961  0.65430039]]
[[ 0.11343428  0.88656574]]
[[ 0.11897554  0.88102442]]
[[ 0.45330325  0.54669678]]
[[ 0.37158057  0.62841934]]
[[ 0.36692032  0.63307965]]
[[ 0.05411034  0.94588965]]
[[ 0.05321354  0.94678652]]
[[ 0.21685441  0.78314561]]
[[ 0.1208994   0.87910056]]
[[ 0.01006645  0.98993355]]
[[ 0.22446549  0.77553451]]
[[ 0.10817586  0.89182407]]
[[ 0.35054955  0.64945042]]
[[ 0.1727484   0.82725155]]
[[ 0.02274174  0.97725827]]
[[ 0.06461056  0.93538946]]
[[ 0.13610907  0.86389095]]
[[ 0.12075003  0.87924993]]
[[ 0.115762    0.88423795]]
[[ 0.90026152  0.09973852]]
[[ 0.38628763  0.61371231]]
[[ 0.14716174  0.85283822]]
[[ 0.15692152  0.84307849]]
[[ 0.11426023  0.88573974]]
[[ 0.02955105  0.97044891]]
[[ 0.17630927  0.82369071]]
[[ 0.10784728  0.89215273]]
[[ 0.12094563  0.87905431]]
[[ 0.11297672  0.88702333]]
[[ 0.10443907  0.89556092]]
[[ 0.22185218  0.77814782]]
[[ 0.07109635  0.9289037 ]]
[[ 0.06604242  0.93395758]]
[[ 0.06846173  0.93153822]]
[[ 0.07121751  0.92878246]]
[[ 0.0718261   0.92817384]]
[[ 0.06541138  0.93458867]]
[[ 0.07157707  0.92842299]]
[[ 0.071861    0.92813903]]
[[ 0.07382914  0.92617083]]
[[ 0.06151479  0.93848521]]
[[ 0.23166043  0.76833957]]
[[ 0.06801814  0.9319818 ]]
[[ 0.17646474  0.82353532]]
[[ 0.06522855  0.93477142]]
[[ 0.18195768  0.81804234]]
[[ 0.10675224  0.89324778]]
[[ 0.11729735  0.88270259]]
[[ 0.1642106   0.83578944]]
[[ 0.68483561  0.31516439]]
[[ 0.15938875  0.84061128]]
[[ 0.05198652  0.94801348]]
[[ 0.22996178  0.77003819]]
[[ 0.15071037  0.84928966]]
[[ 0.06327882  0.93672121]]
[[ 0.22433476  0.77566516]]
[[ 0.22366583  0.77633423]]
[[ 0.11610635  0.88389367]]
[[ 0.35781294  0.64218706]]
[[ 0.5484426   0.45155746]]
[[ 0.58425981  0.41574016]]
[[ 0.01830192  0.98169804]]
[[ 0.11233047  0.8876695 ]]
[[ 0.88712651  0.11287352]]
[[ 0.05195638  0.94804364]]
[[ 0.11246786  0.88753217]]
[[ 0.21488248  0.78511745]]
[[ 0.12106036  0.87893963]]
[[ 0.19075353  0.80924642]]
[[ 0.3304947  0.6695053]]
[[ 0.18796703  0.81203294]]
[[ 0.32861286  0.67138714]]
[[ 0.84126002  0.15874001]]
[[ 0.17862324  0.82137674]]
[[ 0.1284014   0.87159854]]
[[ 0.16153319  0.83846682]]
[[ 0.32515571  0.67484421]]
[[ 0.15956847  0.84043157]]
[[ 0.12652338  0.87347668]]
[[ 0.157444  0.842556]]
[[ 0.20586434  0.79413563]]
[[ 0.4064627   0.59353727]]
[[ 0.11437643  0.88562357]]
[[ 0.21667223  0.7833277 ]]
[[ 0.11568493  0.88431501]]
[[ 0.04319566  0.95680434]]
[[ 0.09125207  0.90874797]]
[[ 0.1182061   0.88179392]]
[[ 0.1285705  0.8714295]]
[[ 0.13838297  0.86161703]]
[[ 0.15325032  0.84674972]]
[[ 0.17986296  0.82013708]]
[[ 0.13228023  0.86771977]]
[[ 0.49274972  0.50725031]]
[[ 0.12550665  0.87449336]]
[[ 0.04660614  0.95339382]]
[[ 0.13286361  0.86713636]]
[[ 0.13796154  0.86203843]]
[[ 0.14372393  0.85627609]]
[[ 0.1719597  0.8280403]]
[[ 0.13466766  0.86533237]]
[[ 0.13811556  0.86188442]]
[[ 0.17370766  0.82629234]]
[[ 0.14135157  0.85864842]]
[[ 0.11738842  0.88261157]]
[[ 0.14966033  0.85033959]]
[[ 0.14741537  0.8525846 ]]
[[ 0.12903391  0.87096608]]
