Recovery ship has secured Dragon. Powering down all secondary systems. Cargo looks A ok.
Telemetry says main parachutes deployed ... now visually confirmed
Recovery ship just heard the sonic booms from Dragon reentry and has data transmission lock.
Dragon deorbit burn was good. All thrusters operating. On target for splashdown.
"Future will indeed be rooftop solar + battery pack, w utility company just providing backup power 
http://t.co/1PlB3xn0Cz"
Slight change of date to ensure no end of quarter distractions -- will be Tues next week.
