"@TheSkinsFactory Earthquakes tend to have the biggest effect on the surface, like waves on water. That's why LA can… https://t.co/taeYtloJpD"
"@_wsimson Starting across from my desk at SpaceX. Crenshaw and the 105 Freeway, which is 5 mins from LAX"
@clay_ellis Yup
@BelovedRevol Maybe next month
Exciting progress on the tunnel front. Plan to start digging in a month or so.
Rex Tillerson supports a carbon tax. This is what is really needed to move the needle. https://t.co/6ne01TOzs1
RT @Gizmodo: Why it matters that human poker pros are getting trounced by an AI https://t.co/LEzbofY8IV https://t.co/4dhLqrf9hB
@MichaelEMann I'm just saying that we should see what happens first. The actions may be surprising.
@MichaelEMann No they don't
@Nivo0o0 Was wondering what those were
Sigh
@Michael_McLean That may be a difficult award to decline
"Tillerson also said that “the risk of climate change does exist” and he believed “action should be taken"""
"@TheEconomist ... on how to address threats of climate change. They do require a global response."""
"@TheEconomist Tillerson at his confirmation hearing: ""I think it’s important that the United States maintain its se… https://t.co/xrKpitbaEE"
