RT @SpaceX: Webcast of Falcon 9 launch is now live → https://t.co/gtC39uBC7z
"RT @wcax: .@GreenMtnPower, Tesla team up on one-of-a-kind energy storage project in #Vt- @alexandrawcax has details https://t.co/0RC0ZH8apM…"
