"@LisaRoutel The NY auto dealers lost in court, so now they are funding a bill in NY legislature to block Tesla"
RT @TeslaMotors: Tesla Pack Swap Event video is up: http://t.co/KeUoBoMYEB
"Tesla pack swap vid still being edited (multiple camera angles). In meantime, this article contains a vid http://t.co/lyzJy4k8Eu"
