@BKuppersmith Coming soon
"@OlejAndersen Once 5.9 is rolled out to the whole fleet and all looks good, we will roll out 6.0 to owners on our public beta program"
"@OlejAndersen Some challenges w 5.9 rollout, as it contains software specially written for car owners in Norway &amp; Belgium"
Review of Model S by @BBC_TopGear much appreciated http://t.co/5PmhlfAIVn
