"@Christiano92 @Inspron @Jerry22499879 won't be a hatchback, but we should be able to increase the opening width and height"
@stevehurd yes
@Jerry22499879 yes
@qa2198 @TeslaMotors yes
@GoesAzedo yes
@morganpage sounds good
"Signing off from impromptu Twitter AMA. Thanks for the suggestions. Btw, we really will have more cow bells."
@lordsshrivas Coming soon for all Tesla cars. Just an OTA software update.
