Aiming for Oct 28 unveil in SF Bay Area of new Tesla/SolarCity solar roof with integrated Powerwall 2.0 battery and Tesla charger.
RT @westcoastbill: #cantwait https://t.co/GJpsV6lK84
"@ccyuan2013 @TeslaMotors @tsrandall yes. Also, only worked if you logged on to a malicious hotspot &amp; used browser. No customers were hacked."
"RT @TeslaMotors: There are hundreds of smaller tweaks that add up to a significantly improved experience behind the wheel @tsrandall
https:…"
@tylerthecreator thanks for ordering a car!
"Tesla is sometimes criticized for government support, but all US car companies (plus some non) got loans and only T… https://t.co/dNtUCv3Fp5"
