"US automotive deaths rose 10% to 17,775 in first half of 2016, approx 1 every 88 million miles https://t.co/8vrAHA80yB"
Cumulative Tesla Autopilot miles now at 222 million
@DanMerriweather lot of circumstantial evidence for that hypothesis
"RT @TeslaMotors: With 3,200+ Destination Charging locations worldwide, you can enjoy the French vineyards or Vermont's mountains, while cha…"
RT @InsideWestworld: It will be great to see @TalulahRiley as Angela and @jimmisimpson as William in #Westworld airing Sunday 9:00 PM ET. h…
"RT @exploreplanets: Mars like you've never seen before: a rare set of images just published by @elakdawalla  https://t.co/5oTYj2dxCM 
@isro…"
