"@GangsOfGtown Given high local demand, a Gigafactory in India would probably make sense in the long term."
"@abrax4s Yes, establishing charging and service infrastructure in Mexico now. Official launch in next several months."
@javashri Auto import duties are prohibitively high. Hoping for a special category for EVs. Most of our discussion was about batteries.
@roneijlander We just finished building a huge expansion in Tilburg!
"These are all things I've said before and are naturally needed to improve in-market affordability, so no real news here."
Model 3 is due in ~2 yrs. A China factory for local demand cd be as soon as a year after. A factory in Europe wd happen for same reason.
My comments in China weren't transcribed correctly. Tesla will keep making cars &amp; batteries in CA &amp; NV as far into future as I can imagine.
