"@UKPJD Similar to SpaceX, the T is like a cross section of an electric motor, just as the X is like a rocket trajectory"
RT @tsrandall: Tesla’s Autopilot vindicated in NHTSA probe that shows a 40% drop in crashes https://t.co/u6ouLjaYnf https://t.co/BETOhKq8lv
@TOCHOTE Our target is a 90% reduction with HW2 as the software matures
"@cameronrad Not specifically, but there have been several incidences of pedestrian and bicyclist lives saved by Autopilot"
@ModularLifeSys @NHTSAgov It might. Am not sure.
@gavinnwaters Looking good so far. Should roll out this weekend.
Report highlight: “The data show that the Tesla vehicles crash rate dropped by almost 40 percent after Autosteer installation.”
Final report on Autopilot issued by @NHTSAgov is very positive https://t.co/KsOZSrr3l9
@visakanv One million
RT @BBC_TopGear: Meet the Tesla race car that’ll do 0-62mph in 2.1 seconds https://t.co/cU3gWn2vLh https://t.co/RUMpYb96f0
