"Because of course I hate flamingos...(maybe try eating fewer flamingo eggs in your salad)
https://t.co/tUKsWqCobo"
@apple_defense @samabuelsamid Exactly! I love Twitter.
@samabuelsamid Wrong to exclude non-occupant deaths. Autopilot would have prevented this cyclist from being killed https://t.co/ic9liqnyDN
"@alansmurray If you care about auto deaths as material to stock prices, why no articles about 1M+/year deaths from other auto companies?"
"@alansmurray Yes, it was material to you -- BS article increased your advertising revenue. Just wasn't material to TSLA, as shown by market."
"RT @nickbilton: 1.3 million people die a year in car accidents. Yet, 1 person dies in a Tesla on autopilot and people decry driverless cars…"
