"@SteveBatzer @GoodDayM Corrective action taken. Seems to be limited to a small number of cases, but thanks for lett… https://t.co/vrtlttgFwb"
@GoodDayM Am tracking this down ... Super important to be fair. There are zero discounts even for family and friends.
@GoodDayM Something messed up here. Tesla policy is equal pricing for all. No discounts ever unless a car is a floor model or was damaged.
"@BArtusio Three cable elevator on a crane. Wind force on Mars is low, so don't need to worry about being blown around."
RT @inversedotcom: .@elonmusk pays tribute to 'Hitchhiker's Guide to the Galaxy' with SpaceX ship name: https://t.co/APSRCOXplK https://t.c…
RT @geekwire: SpaceX’s Elon Musk makes high-stakes pitch for 40-year plan to colonize Mars https://t.co/kulcjLMPLW https://t.co/dPBV21Wovf
