@ithrow88 @Walpoleboy6_RBX impact velocity and center of mass of colliding object make a big difference
RT @Walpoleboy6_RBX: @elonmusk Tesla Model S saved my life. Hit a 1000lb bull moose. 2 tiny dents.
@roger_kappler Probably not then either
Would also like to correct expectations that Tesla/SolarCity will need to raise equity or corp debt in Q4. Won't be necessary for either.
"Tesla product unveiling on the 17th (unexpected by most), followed by Tesla/SolarCity on the 28th"
@FuncRandm I agree. Speed of light is a point in favor of the sim.
