"@ForIn2020 @waltmossberg @mims @defcon_5 Exactly. Tesla is absurdly overvalued if based on the past, but that's irr… https://t.co/qQcTqkzgMl"
"@waltmossberg @mims @defcon_5 Et tu, Walt?"
Stormy weather in Shortville ...
