"Congrats to @TalulahRiley on her novel, ""Acts of Love""! All characters – even those based on real people – are entirely fictional …"
"RT @HodderBooks: With the delectable #ActsOfLove publishing tomorrow, here's @TalulahRiley herself to tell you about her debut novel: https…"
