RT @Gizmodo: Hackers have already started to weaponize artificial intelligence https://t.co/x7WfEYJLOv https://t.co/gshNLUKSyi
@hohocho Yes
RT @TeslaMotors: Supercharging Cities https://t.co/IGK9FasWDa
@_vinouz_ @Reza_Zadeh Exactly
