RT @StarTalkRadio: Tonight’s new podcast: Explore “The Future of Humanity with @ElonMusk” and @neiltyson @BillNye @chucknicecomic: http://t…
"Maybe it's wrong, but I really want to see mammoths
http://t.co/enhMu5HYqr"
Falcon 9 lifting off with 1.3 mmmillion pounds of force http://t.co/7ltlN2WYmx
