RT @NASA: Our @Commercial_Crew partner @SpaceX unveiled the interior of their Crew Dragon spacecraft: http://t.co/4TRUfXIQUC http://t.co/LW…
"RT @SpaceX: First look at interior of Crew Dragon, our next-generation spacecraft → http://t.co/YV0QG89Fnu https://t.co/AP7ukgo7NQ"
