The rumor that I'm building a spaceship to get back to my home planet Mars is totally untrue
"Btw, please don't mention the pyramids. Stacking stone blocks is not evidence of an advanced civilization."
"Seems like an opportune moment to bring up the Fermi Paradox, aka ""where are the aliens?"" Really odd that we see no sign of them."
"RT @NASA: Jupiter's moon Ganymede has a saltwater ocean, opening possibility for life:  http://t.co/ugH0watyAH @NASA_Hubble http://t.co/1VS…"
