RT @newscientist: In 2014 half the investment in new electricity generation was in green tech. http://t.co/reHPdUGPwu http://t.co/ih7uk2lP95
RT @TeslaMotors: Look at them go. @BenJerrysTour driving climate change. #ActOnClimate http://t.co/ciu3OHwbmj
"With all that solar power being generated, it almost feels like something is needed to complete the picture ..."
SolarCity just hit a new daily energy record of 5GWh two weeks after reaching 4GWh
RT @Zedd: 🙈 http://t.co/B938NKpReW
