@awadsayeed Yes. Technically Model 3 or maybe three horizontal bars. Won't be three vertical bars.
"@BillGates @RyanSeacrest @TEDchris Am a bit under the weather, but will do it!"
"Model S drivetrain warranty increased to infinite miles, applies retroactively ... http://t.co/0Gwukwj6qT"
